# METADATA:
# ME098: [MAE] ESPE - PARIS
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;humidite;point_de_rosee;vent_moyen;vent_rafales;vent_direction;pluie_3h;pluie_1h
station_id;dh_utc;degC;hPa;%;degC;km/h;km/h;deg;mm;mm
ME098;2026-06-16 19:20:00;25.4;1013.4;48;13.3;0;;247;;
ME098;2026-06-16 19:30:00;25.2;1013.5;49;13.9;0;;247;;
ME098;2026-06-16 19:40:00;25.1;1013.7;51;14.4;0;;247;;
ME098;2026-06-16 19:50:00;25;1013.7;52;14.4;0;;247;;
ME098;2026-06-16 20:00:00;24.8;1014;52;14.4;0;;247;;0
ME098;2026-06-16 20:10:00;24.6;1014;52;13.9;0;;247;;
ME098;2026-06-16 20:20:00;24.3;1014.2;53;13.9;0;;247;;
ME098;2026-06-16 20:30:00;24.1;1014.3;54;13.9;0;;247;;
ME098;2026-06-16 20:40:00;23.9;1014.3;56;14.4;0;;247;;
ME098;2026-06-16 20:50:00;23.8;1014.4;57;14.4;0;;247;;
ME098;2026-06-16 21:00:00;23.6;1014.5;58;15;0;;247;;0
ME098;2026-06-16 21:10:00;23.3;1014.5;59;15;0;;247;;
ME098;2026-06-16 21:20:00;23.1;1014.6;59;14.4;0;;247;;
ME098;2026-06-16 21:30:00;22.9;1014.7;60;14.4;0;;247;;
ME098;2026-06-16 21:40:00;22.7;1014.8;60;14.4;0;;247;;
ME098;2026-06-16 21:50:00;22.4;1015;62;15;0;;247;;
ME098;2026-06-16 22:00:00;22.3;1015;63;15;0;;247;;0
ME098;2026-06-16 22:10:00;22.2;1015.1;63;15;0;;247;;
ME098;2026-06-16 22:20:00;22;1015.1;64;15;0;;247;;
ME098;2026-06-16 22:30:00;21.9;1015.2;64;15;0;;247;;
ME098;2026-06-16 22:40:00;21.7;1015.2;64;14.4;0;;247;;
ME098;2026-06-16 22:50:00;21.5;1015.3;65;14.4;0;;247;;
ME098;2026-06-16 23:00:00;21.3;1015.3;66;14.4;0;;247;;0
ME098;2026-06-16 23:10:00;21.2;1015.4;66;14.4;0;;247;;
ME098;2026-06-16 23:20:00;21;1015.4;67;14.4;0;;247;;
