station_id;dh_utc;temperature_degC;pression_hPa;humidite_%;point_de_rosee_degC;vent_moyen_km/h;vent_direction_deg;pluie_1h_mm;pleut_il
ME098;2025-08-07 08:00:00;22.8;1014.2;50.0;11.7;0.0;138.0;0.0;0
ME098;2025-08-07 09:00:00;27.2;1014.4;40.0;12.2;0.0;138.0;0.0;0
ME098;2025-08-07 10:00:00;29.0;1014.1;36.0;12.2;0.0;138.0;0.0;0
ME098;2025-08-07 11:00:00;29.9;1013.9;33.0;12.2;0.0;138.0;0.0;0
ME098;2025-08-07 12:00:00;30.7;1013.5;32.0;12.2;0.0;138.0;0.0;0
ME098;2025-08-07 13:00:00;31.1;1012.9;29.0;11.1;0.0;138.0;0.0;0
ME098;2025-08-07 14:00:00;31.9;1012.6;28.0;11.1;0.0;138.0;0.0;0
ME098;2025-08-07 15:00:00;32.3;1012.3;25.0;10.0;0.0;138.0;0.0;0
ME098;2025-08-07 16:00:00;31.3;1012.2;25.0;8.9;0.0;138.0;0.0;0
ME098;2025-08-07 17:00:00;29.6;1011.9;25.0;7.8;0.0;138.0;0.0;0
ME098;2025-08-07 18:00:00;28.6;1011.7;28.0;8.3;0.0;138.0;0.0;0
ME098;2025-08-07 19:00:00;27.4;1011.8;33.0;10.0;0.0;138.0;0.0;0
ME098;2025-08-07 20:00:00;24.7;1012.0;39.0;10.0;0.0;138.0;0.0;0
ME098;2025-08-07 21:00:00;22.9;1012.1;44.0;10.0;0.0;138.0;0.0;0
ME098;2025-08-07 22:00:00;21.8;1012.3;46.0;9.4;0.0;138.0;0.0;0
ME098;2025-08-07 23:00:00;20.8;1012.4;49.0;9.4;0.0;138.0;0.0;0
ME098;2025-08-08 00:00:00;19.9;1012.7;53.0;10.0;0.0;138.0;0.0;0
ME098;2025-08-08 01:00:00;19.2;1012.9;54.0;9.4;0.0;138.0;0.0;0
ME098;2025-08-08 02:00:00;18.9;1013.2;58.0;10.6;0.0;138.0;0.0;0
ME098;2025-08-08 03:00:00;18.2;1013.1;62.0;10.6;0.0;138.0;0.0;0
ME098;2025-08-08 04:00:00;17.7;1013.8;68.0;11.7;0.0;138.0;0.0;0
ME098;2025-08-08 05:00:00;17.4;1014.1;72.0;12.2;0.0;138.0;0.0;0
ME098;2025-08-08 06:00:00;17.6;1014.7;74.0;12.8;0.0;138.0;0.0;0
ME098;2025-08-08 07:00:00;20.4;1015.1;72.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-08 10:00:00;26.7;1015.4;54.0;16.7;0.0;138.0;0.0;0
ME098;2025-08-08 11:00:00;28.6;1015.6;50.0;17.2;0.0;138.0;0.0;0
ME098;2025-08-08 12:00:00;29.4;1015.4;50.0;17.8;0.0;138.0;0.0;0
ME098;2025-08-08 13:00:00;27.3;1015.6;55.0;17.2;0.0;138.0;0.0;0
ME098;2025-08-08 14:00:00;28.2;1015.3;52.0;17.2;0.0;138.0;0.0;0
ME098;2025-08-08 15:00:00;28.2;1015.2;56.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-08 16:00:00;27.7;1015.0;55.0;17.8;0.0;138.0;0.0;0
ME098;2025-08-08 17:00:00;26.8;1015.0;57.0;17.8;0.0;138.0;0.0;0
ME098;2025-08-08 18:00:00;26.1;1014.9;56.0;16.7;0.0;138.0;0.0;0
ME098;2025-08-08 19:00:00;25.2;1014.9;55.0;15.6;0.0;138.0;0.0;0
ME098;2025-08-08 20:00:00;24.0;1015.7;60.0;15.6;0.0;138.0;0.0;0
ME098;2025-08-08 21:00:00;22.3;1016.3;64.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-08 22:00:00;21.2;1016.1;67.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-08 23:00:00;20.6;1016.1;69.0;14.4;0.0;138.0;0.0;0
ME098;2025-08-09 00:00:00;20.0;1016.1;69.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-09 01:00:00;19.6;1016.0;69.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-09 02:00:00;19.3;1015.9;73.0;14.4;0.0;138.0;0.0;0
ME098;2025-08-09 03:00:00;18.8;1015.5;74.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-09 04:00:00;18.3;1015.8;75.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-09 05:00:00;18.0;1015.9;78.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-09 06:00:00;18.1;1016.3;78.0;14.4;0.0;138.0;0.0;0
ME098;2025-08-09 07:00:00;19.1;1016.8;76.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-09 08:00:00;21.7;1016.9;66.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-09 09:00:00;23.6;1017.2;54.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-09 10:00:00;25.5;1017.1;53.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-09 11:00:00;26.3;1017.1;53.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-09 12:00:00;28.4;1017.1;48.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-09 13:00:00;29.4;1017.3;46.0;16.7;0.0;138.0;0.0;0
ME098;2025-08-09 14:00:00;29.2;1017.1;47.0;16.7;0.0;138.0;0.0;0
ME098;2025-08-09 15:00:00;28.7;1017.1;48.0;16.7;0.0;138.0;0.0;0
ME098;2025-08-09 16:00:00;28.8;1017.3;47.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-09 17:00:00;27.2;1017.3;50.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-09 18:00:00;26.3;1017.9;51.0;15.6;0.0;138.0;0.0;0
ME098;2025-08-09 19:00:00;24.8;1018.7;48.0;12.8;0.0;138.0;0.0;0
ME098;2025-08-09 20:00:00;23.2;1019.7;58.0;14.4;0.0;138.0;0.0;0
ME098;2025-08-09 21:00:00;21.5;1020.7;61.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-09 22:00:00;20.3;1021.2;61.0;12.2;0.0;138.0;0.0;0
ME098;2025-08-09 23:00:00;19.3;1021.5;63.0;12.2;0.0;138.0;0.0;0
ME098;2025-08-10 00:00:00;18.6;1021.9;66.0;12.2;0.0;138.0;0.0;0
ME098;2025-08-10 01:00:00;17.6;1021.9;69.0;11.7;0.0;138.0;0.0;0
ME098;2025-08-10 02:00:00;16.5;1021.9;72.0;11.7;0.0;138.0;0.0;0
ME098;2025-08-10 03:00:00;15.7;1022.0;77.0;11.7;0.0;138.0;0.0;0
ME098;2025-08-10 04:00:00;15.2;1022.2;79.0;11.7;0.0;138.0;0.0;0
ME098;2025-08-10 05:00:00;14.7;1022.7;81.0;11.7;0.0;138.0;0.0;0
ME098;2025-08-10 06:00:00;15.1;1023.1;83.0;12.2;0.0;138.0;0.0;0
ME098;2025-08-10 07:00:00;16.7;1023.4;79.0;12.8;0.0;138.0;0.0;0
ME098;2025-08-10 08:00:00;19.8;1023.6;71.0;14.4;0.0;138.0;0.0;0
ME098;2025-08-10 09:00:00;23.3;1023.6;56.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-10 10:00:00;25.4;1023.6;49.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-10 11:00:00;27.6;1023.2;45.0;14.4;0.0;138.0;0.0;0
ME098;2025-08-10 12:00:00;28.9;1022.7;41.0;14.4;0.0;138.0;0.0;0
ME098;2025-08-10 13:00:00;30.3;1022.1;37.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-10 14:00:00;31.7;1021.7;33.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-10 15:00:00;32.0;1021.0;32.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-10 16:00:00;30.2;1020.3;32.0;11.7;0.0;138.0;0.0;0
ME098;2025-08-10 17:00:00;28.4;1019.7;35.0;11.7;0.0;138.0;0.0;0
ME098;2025-08-10 18:00:00;27.3;1019.8;36.0;11.1;0.0;138.0;0.0;0
ME098;2025-08-10 19:00:00;26.4;1019.8;38.0;11.1;0.0;138.0;0.0;0
ME098;2025-08-10 20:00:00;24.8;1020.1;42.0;11.1;0.0;138.0;0.0;0
ME098;2025-08-10 21:00:00;23.3;1020.0;47.0;11.1;0.0;138.0;0.0;0
ME098;2025-08-10 22:00:00;22.8;1019.9;50.0;11.7;0.0;138.0;0.0;0
ME098;2025-08-10 23:00:00;22.3;1019.7;53.0;12.2;0.0;138.0;0.0;0
ME098;2025-08-11 00:00:00;21.7;1019.6;56.0;12.2;0.0;138.0;0.0;0
ME098;2025-08-11 01:00:00;21.2;1019.3;58.0;12.8;0.0;138.0;0.0;0
ME098;2025-08-11 02:00:00;20.3;1019.0;61.0;12.2;0.0;138.0;0.0;0
ME098;2025-08-11 03:00:00;19.6;1018.5;63.0;12.2;0.0;138.0;0.0;0
ME098;2025-08-11 04:00:00;18.8;1018.3;67.0;12.8;0.0;138.0;0.0;0
ME098;2025-08-11 05:00:00;18.4;1018.2;68.0;12.2;0.0;138.0;0.0;0
ME098;2025-08-11 06:00:00;18.4;1018.2;69.0;12.8;0.0;138.0;0.0;0
ME098;2025-08-11 07:00:00;20.1;1018.1;64.0;12.8;0.0;138.0;0.0;0
ME098;2025-08-11 08:00:00;23.3;1017.7;56.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-11 09:00:00;26.9;1017.2;46.0;14.4;0.0;138.0;0.0;0
ME098;2025-08-11 10:00:00;29.9;1016.8;38.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-11 11:00:00;32.2;1016.3;29.0;12.2;0.0;138.0;0.0;0
ME098;2025-08-11 12:00:00;34.2;1015.6;27.0;12.8;0.0;138.0;0.0;0
ME098;2025-08-11 13:00:00;35.6;1015.0;23.0;11.7;0.0;138.0;0.0;0
ME098;2025-08-11 14:00:00;36.1;1014.2;22.0;11.1;0.0;138.0;0.0;0
ME098;2025-08-11 15:00:00;36.2;1013.4;19.0;9.4;0.0;138.0;0.0;0
ME098;2025-08-11 16:00:00;33.8;1012.8;26.0;11.7;0.0;138.0;0.0;0
ME098;2025-08-11 17:00:00;31.9;1012.5;31.0;12.8;0.0;138.0;0.0;0
ME098;2025-08-11 18:00:00;30.6;1012.2;35.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-11 19:00:00;29.5;1012.0;37.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-11 20:00:00;27.6;1012.4;41.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-11 21:00:00;25.9;1012.1;45.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-11 22:00:00;24.8;1012.1;49.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-11 23:00:00;23.8;1011.7;54.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-12 00:00:00;24.8;1011.3;49.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-12 01:00:00;23.9;1011.1;52.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-12 02:00:00;22.8;1010.3;56.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-12 03:00:00;22.8;1009.8;57.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-12 04:00:00;22.5;1009.8;59.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-12 05:00:00;22.2;1009.6;61.0;14.4;0.0;138.0;0.0;0
ME098;2025-08-12 06:00:00;21.9;1009.6;63.0;14.4;0.0;138.0;0.0;0
ME098;2025-08-12 07:00:00;23.2;1009.5;62.0;15.6;0.0;138.0;0.0;0
ME098;2025-08-12 08:00:00;25.9;1009.3;56.0;16.7;0.0;138.0;0.0;0
ME098;2025-08-12 09:00:00;29.8;1009.2;48.0;17.8;0.0;138.0;0.0;0
ME098;2025-08-12 10:00:00;32.7;1009.1;42.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-12 11:00:00;35.2;1008.9;35.0;17.8;0.0;138.0;0.0;0
ME098;2025-08-12 12:00:00;36.3;1009.0;29.0;15.6;0.0;138.0;0.0;0
ME098;2025-08-12 13:00:00;37.8;1009.0;24.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-12 14:00:00;38.3;1008.8;23.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-12 15:00:00;38.3;1008.7;24.0;14.4;0.0;138.0;0.0;0
ME098;2025-08-12 16:00:00;36.9;1008.5;27.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-12 17:00:00;34.9;1008.3;29.0;14.4;0.0;138.0;0.0;0
ME098;2025-08-12 18:00:00;33.6;1008.5;34.0;15.6;0.0;138.0;0.0;0
ME098;2025-08-12 19:00:00;32.4;1008.7;38.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-12 20:00:00;29.4;1009.3;46.0;16.7;0.0;138.0;0.0;0
ME098;2025-08-12 21:00:00;27.4;1009.7;51.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-12 22:00:00;26.2;1010.1;54.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-12 23:00:00;25.2;1010.3;58.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-13 00:00:00;24.4;1010.2;64.0;17.2;0.0;138.0;0.0;0
ME098;2025-08-13 01:00:00;24.6;1010.3;69.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-13 02:00:00;24.2;1010.5;69.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-13 03:00:00;23.6;1010.6;73.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-13 04:00:00;23.2;1010.8;74.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-13 05:00:00;22.8;1010.9;76.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-13 06:00:00;22.7;1011.2;79.0;18.9;0.0;138.0;0.0;0
ME098;2025-08-13 07:00:00;24.9;1011.4;67.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-13 08:00:00;27.9;1011.0;56.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-13 09:00:00;30.8;1011.1;49.0;18.9;0.0;138.0;0.0;0
ME098;2025-08-13 10:00:00;30.1;1010.9;51.0;18.9;0.0;138.0;0.0;0
ME098;2025-08-13 11:00:00;32.8;1010.6;44.0;18.9;0.0;138.0;0.0;0
ME098;2025-08-13 12:00:00;34.6;1010.5;40.0;18.9;0.0;138.0;0.0;0
ME098;2025-08-13 13:00:00;35.3;1010.3;34.0;17.2;0.0;138.0;0.0;0
ME098;2025-08-13 14:00:00;36.0;1010.9;32.0;16.7;0.0;138.0;0.0;0
ME098;2025-08-13 15:00:00;33.8;1011.1;37.0;17.2;0.0;138.0;0.0;0
ME098;2025-08-13 16:00:00;32.7;1010.7;40.0;17.2;0.0;138.0;0.0;0
ME098;2025-08-13 17:00:00;32.0;1010.8;48.0;19.4;0.0;138.0;0.0;0
ME098;2025-08-13 18:00:00;30.9;1011.5;48.0;18.9;0.0;138.0;0.0;0
ME098;2025-08-13 19:00:00;26.9;1012.0;72.0;21.7;0.0;138.0;0.2;1
ME098;2025-08-13 20:00:00;24.4;1011.5;79.0;20.6;0.0;138.0;0.0;0
ME098;2025-08-13 21:00:00;23.8;1012.1;83.0;20.6;0.0;138.0;0.0;0
ME098;2025-08-13 22:00:00;24.6;1012.3;73.0;19.4;0.0;138.0;0.0;0
ME098;2025-08-13 23:00:00;24.3;1012.1;74.0;19.4;0.0;138.0;0.0;0
ME098;2025-08-14 00:00:00;23.3;1011.9;75.0;18.9;0.0;138.0;0.0;0
ME098;2025-08-14 01:00:00;22.6;1011.8;77.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-14 02:00:00;22.1;1012.5;80.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-14 03:00:00;22.4;1013.4;82.0;19.4;0.0;138.0;0.0;0
ME098;2025-08-14 04:00:00;22.1;1012.5;82.0;18.9;0.0;138.0;0.0;0
ME098;2025-08-14 05:00:00;21.8;1012.8;83.0;18.9;0.0;138.0;0.0;0
ME098;2025-08-14 06:00:00;21.7;1013.2;83.0;18.9;0.0;138.0;0.0;0
ME098;2025-08-14 07:00:00;22.0;1013.3;80.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-14 08:00:00;23.2;1013.8;78.0;18.9;0.0;138.0;0.0;0
ME098;2025-08-14 09:00:00;25.3;1014.5;71.0;20.0;0.0;138.0;0.0;0
ME098;2025-08-14 10:00:00;26.8;1014.6;68.0;20.6;0.0;138.0;0.0;0
ME098;2025-08-14 11:00:00;29.5;1014.7;58.0;20.6;0.0;138.0;0.0;0
ME098;2025-08-14 12:00:00;29.8;1014.5;58.0;20.6;0.0;138.0;0.0;0
ME098;2025-08-14 13:00:00;30.4;1014.3;56.0;20.6;0.0;138.0;0.0;0
ME098;2025-08-14 14:00:00;30.8;1014.3;54.0;20.6;0.0;138.0;0.0;0
ME098;2025-08-14 15:00:00;32.6;1014.2;48.0;20.0;0.0;138.0;0.0;0
ME098;2025-08-14 16:00:00;31.3;1014.0;51.0;20.0;0.0;138.0;0.0;0
ME098;2025-08-14 17:00:00;29.9;1014.1;54.0;19.4;0.0;138.0;0.0;0
ME098;2025-08-14 18:00:00;28.8;1014.5;55.0;18.9;0.0;138.0;0.0;0
ME098;2025-08-14 19:00:00;27.7;1015.1;58.0;18.9;0.0;138.0;0.0;0
ME098;2025-08-14 20:00:00;26.6;1016.0;61.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-14 21:00:00;25.3;1017.0;61.0;17.2;0.0;138.0;0.0;0
ME098;2025-08-14 22:00:00;23.7;1017.8;62.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-14 23:00:00;22.7;1018.1;62.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-15 00:00:00;21.9;1018.0;64.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-15 01:00:00;21.3;1018.0;67.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-15 02:00:00;20.7;1017.8;70.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-15 05:00:00;19.3;1018.5;77.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-15 06:00:00;19.3;1019.0;77.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-15 07:00:00;20.4;1019.2;72.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-15 08:00:00;22.6;1019.3;67.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-15 09:00:00;25.0;1019.6;61.0;16.7;0.0;138.0;0.0;0
ME098;2025-08-15 10:00:00;26.8;1019.6;57.0;17.2;0.0;138.0;0.0;0
ME098;2025-08-15 11:00:00;28.9;1019.3;47.0;16.7;0.0;138.0;0.0;0
ME098;2025-08-15 12:00:00;30.1;1019.0;43.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-15 13:00:00;31.6;1018.4;33.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-15 14:00:00;33.2;1017.8;29.0;12.8;0.0;138.0;0.0;0
ME098;2025-08-15 15:00:00;34.2;1017.4;28.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-15 16:00:00;32.6;1017.2;30.0;12.8;0.0;138.0;0.0;0
ME098;2025-08-15 17:00:00;31.1;1017.1;32.0;12.8;0.0;138.0;0.0;0
ME098;2025-08-15 18:00:00;30.1;1017.0;35.0;12.8;0.0;138.0;0.0;0
ME098;2025-08-15 19:00:00;29.0;1017.4;39.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-15 20:00:00;27.7;1017.9;43.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-15 21:00:00;26.3;1018.1;45.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-15 22:00:00;25.6;1018.7;52.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-15 23:00:00;24.8;1018.7;60.0;16.7;0.0;138.0;0.0;0
ME098;2025-08-16 00:00:00;23.8;1018.6;63.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-16 01:00:00;22.9;1018.5;66.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-16 02:00:00;22.4;1018.5;68.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-16 03:00:00;21.6;1018.4;71.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-16 04:00:00;21.1;1018.5;74.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-16 05:00:00;20.5;1018.8;78.0;16.7;0.0;138.0;0.0;0
ME098;2025-08-16 06:00:00;20.2;1019.3;81.0;16.7;0.0;138.0;0.0;0
ME098;2025-08-16 07:00:00;19.9;1019.6;83.0;17.2;0.0;138.0;0.0;0
ME098;2025-08-16 08:00:00;20.7;1019.7;82.0;17.8;0.0;138.0;0.0;0
ME098;2025-08-16 09:00:00;21.2;1019.9;78.0;17.2;0.0;138.0;0.0;0
ME098;2025-08-16 10:00:00;22.0;1020.0;76.0;17.8;0.0;138.0;0.0;0
ME098;2025-08-16 11:00:00;25.2;1019.7;65.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-16 12:00:00;26.6;1019.3;60.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-16 13:00:00;29.7;1018.7;51.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-16 14:00:00;31.1;1017.9;47.0;18.3;0.0;138.0;0.0;0
ME098;2025-08-16 15:00:00;31.3;1017.3;43.0;17.2;0.0;138.0;0.0;0
ME098;2025-08-16 16:00:00;29.3;1016.8;46.0;16.7;0.0;138.0;0.0;0
ME098;2025-08-16 17:00:00;27.8;1016.8;49.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-16 18:00:00;26.3;1017.0;53.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-16 19:00:00;25.0;1017.3;58.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-16 20:00:00;23.5;1018.1;63.0;16.1;0.0;138.0;0.0;0
ME098;2025-08-16 21:00:00;22.2;1018.2;66.0;15.6;0.0;138.0;0.0;0
ME098;2025-08-16 22:00:00;21.3;1018.1;68.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-16 23:00:00;20.7;1018.3;69.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-17 00:00:00;20.2;1018.3;71.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-17 01:00:00;19.8;1017.8;72.0;14.4;0.0;138.0;0.0;0
ME098;2025-08-17 02:00:00;19.3;1017.5;73.0;14.4;0.0;138.0;0.0;0
ME098;2025-08-17 03:00:00;19.1;1017.4;73.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-17 04:00:00;18.7;1017.3;74.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-17 05:00:00;17.8;1017.3;77.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-17 06:00:00;17.7;1017.6;77.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-17 07:00:00;18.5;1017.6;74.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-17 08:00:00;20.8;1017.5;66.0;13.9;0.0;138.0;0.0;0
ME098;2025-08-17 09:00:00;21.9;1017.5;62.0;14.4;0.0;138.0;0.0;0
ME098;2025-08-17 10:00:00;24.6;1017.2;55.0;15.0;0.0;138.0;0.0;0
ME098;2025-08-17 11:00:00;27.1;1016.9;46.0;14.4;0.0;138.0;0.0;0
ME098;2025-08-17 12:00:00;27.9;1016.5;40.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-17 13:00:00;29.7;1015.9;35.0;12.8;0.0;138.0;0.0;0
ME098;2025-08-17 14:00:00;31.2;1015.3;30.0;11.7;0.0;138.0;0.0;0
ME098;2025-08-17 15:00:00;31.1;1014.8;29.0;11.1;0.0;138.0;0.0;0
ME098;2025-08-17 16:00:00;29.1;1014.5;30.0;10.0;0.0;138.0;0.0;0
ME098;2025-08-17 17:00:00;27.3;1014.4;31.0;8.9;0.0;138.0;0.0;0
ME098;2025-08-17 18:00:00;26.4;1014.3;30.0;7.8;0.0;138.0;0.0;0
ME098;2025-08-17 19:00:00;25.7;1014.4;34.0;8.9;0.0;138.0;0.0;0
ME098;2025-08-17 20:00:00;24.7;1014.9;44.0;11.7;0.0;138.0;0.0;0
ME098;2025-08-17 21:00:00;23.8;1014.7;49.0;12.2;0.0;138.0;0.0;0
ME098;2025-08-17 22:00:00;22.9;1015.0;54.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-17 23:00:00;22.2;1014.9;57.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-18 00:00:00;21.3;1014.6;61.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-18 01:00:00;20.5;1014.5;64.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-18 02:00:00;19.7;1014.5;68.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-18 03:00:00;18.8;1014.5;71.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-18 04:00:00;18.1;1014.2;73.0;13.3;0.0;138.0;0.0;0
ME098;2025-08-18 05:00:00;17.5;1014.1;75.0;12.8;0.0;138.0;0.0;0
ME098;2025-08-18 06:00:00;17.3;1014.3;77.0;13.3;0.0;142.0;0.0;0
ME098;2025-08-18 07:00:00;18.2;1014.4;74.0;13.3;0.0;143.0;0.0;0
ME098;2025-08-18 08:00:00;20.9;1014.2;65.0;13.9;0.0;143.0;0.0;0
ME098;2025-08-18 09:00:00;24.1;1013.8;55.0;14.4;0.0;143.0;0.0;0
ME098;2025-08-18 10:00:00;27.1;1013.5;47.0;15.0;0.0;143.0;0.0;0
ME098;2025-08-18 11:00:00;29.7;1013.1;40.0;15.0;0.0;143.0;0.0;0
ME098;2025-08-18 12:00:00;29.8;1012.8;39.0;14.4;0.0;143.0;0.0;0
ME098;2025-08-18 13:00:00;31.6;1012.3;35.0;14.4;0.0;143.0;0.0;0
ME098;2025-08-18 14:00:00;32.4;1011.9;34.0;14.4;0.0;143.0;0.0;0
ME098;2025-08-18 15:00:00;32.4;1011.4;33.0;14.4;0.0;143.0;0.0;0
ME098;2025-08-18 16:00:00;30.3;1010.9;36.0;13.9;0.0;143.0;0.0;0
ME098;2025-08-18 17:00:00;28.7;1010.6;40.0;13.9;0.0;143.0;0.0;0
ME098;2025-08-18 18:00:00;27.6;1010.2;44.0;14.4;0.0;143.0;0.0;0
ME098;2025-08-18 19:00:00;26.6;1010.4;46.0;13.9;0.0;143.0;0.0;0
ME098;2025-08-18 20:00:00;25.6;1010.8;48.0;13.9;0.0;143.0;0.0;0
ME098;2025-08-18 21:00:00;24.6;1011.0;53.0;14.4;0.0;143.0;0.0;0
ME098;2025-08-18 22:00:00;23.6;1011.0;56.0;14.4;0.0;143.0;0.0;0
ME098;2025-08-18 23:00:00;22.8;1010.9;58.0;13.9;0.0;143.0;0.0;0
ME098;2025-08-19 00:00:00;22.3;1010.7;60.0;13.9;0.0;143.0;0.0;0
ME098;2025-08-19 01:00:00;21.6;1010.1;61.0;13.9;0.0;143.0;0.0;0
ME098;2025-08-19 02:00:00;20.4;1009.5;66.0;13.9;0.0;143.0;0.0;0
ME098;2025-08-19 03:00:00;19.7;1009.0;69.0;13.9;0.0;143.0;0.0;0
ME098;2025-08-19 04:00:00;18.9;1008.9;71.0;13.3;0.0;143.0;0.0;0
ME098;2025-08-19 05:00:00;18.7;1008.9;73.0;13.9;0.0;143.0;0.0;0
ME098;2025-08-19 06:00:00;19.0;1008.9;73.0;13.9;0.0;143.0;0.0;0
ME098;2025-08-19 07:00:00;19.9;1008.7;70.0;14.4;0.0;143.0;0.0;0
ME098;2025-08-19 08:00:00;21.2;1008.8;67.0;15.0;0.0;143.0;0.0;0
ME098;2025-08-19 09:00:00;23.7;1009.0;59.0;15.0;0.0;143.0;0.0;0
ME098;2025-08-19 10:00:00;27.2;1008.4;49.0;15.6;0.0;143.0;0.0;0
ME098;2025-08-19 11:00:00;30.1;1008.0;41.0;15.6;0.0;143.0;0.0;0
ME098;2025-08-19 12:00:00;30.8;1007.7;38.0;15.0;0.0;143.0;0.0;0
ME098;2025-08-19 13:00:00;31.0;1007.7;39.0;15.6;0.0;143.0;0.0;0
