# METADATA:
# 000BV: Paris 5Ãšme - Tour Zamansky, Jussieu
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;humidite;point_de_rosee;vent_moyen;vent_rafales;vent_direction;pluie_3h;pluie_1h
station_id;dh_utc;degC;hPa;%;degC;km/h;km/h;deg;mm;mm
000BV;2026-06-10 20:10:00;13.4;1019.4;69;7.8;9.7;;259;;
000BV;2026-06-10 20:20:00;13.4;1019.5;70;8.3;6.4;;274;;
000BV;2026-06-10 20:30:00;13.4;1019.6;70;7.8;6.4;;13;;
000BV;2026-06-10 20:40:00;13.3;1019.5;71;8.3;8;;280;;
000BV;2026-06-10 20:50:00;13.3;1019.6;72;8.3;6.4;;282;;
000BV;2026-06-10 21:00:00;13.3;1019.7;73;8.3;6.4;;247;;0
000BV;2026-06-10 21:10:00;13.2;1019.8;74;8.9;6.4;;300;;
000BV;2026-06-10 21:20:00;13.1;1019.9;75;8.9;6.4;;314;;
000BV;2026-06-10 21:30:00;13.1;1020;76;8.9;6.4;;249;;
000BV;2026-06-10 21:40:00;12.9;1020;76;8.9;8;;321;;
000BV;2026-06-10 21:50:00;12.8;1020;77;8.9;9.7;;284;;
000BV;2026-06-10 22:10:00;12.8;1020.1;77;8.9;9.7;;264;;
000BV;2026-06-10 22:20:00;12.7;1020;77;8.9;9.7;;348;;
000BV;2026-06-10 22:30:00;12.6;1020.1;77;8.9;9.7;;261;;
000BV;2026-06-10 22:40:00;12.5;1020.1;77;8.3;9.7;;311;;
000BV;2026-06-10 22:50:00;12.4;1020;77;8.3;9.7;;300;;
000BV;2026-06-10 23:00:00;12.3;1020.1;77;8.3;12.9;;288;;
000BV;2026-06-10 23:10:00;12.2;1020.2;78;8.3;11.3;;316;;
000BV;2026-06-10 23:20:00;12.1;1020.3;78;8.3;8;;310;;
000BV;2026-06-10 23:40:00;11.9;1020.4;78;8.3;9.7;;313;;
000BV;2026-06-10 23:50:00;11.9;1020.4;79;8.3;9.7;;298;;
000BV;2026-06-11 00:00:00;11.8;1020.4;79;8.3;8;;321;;0
000BV;2026-06-11 00:10:00;11.8;1020.4;79;8.3;6.4;;323;;
000BV;2026-06-11 00:20:00;11.7;1020.3;79;8.3;9.7;;301;;
000BV;2026-06-11 00:40:00;11.6;1020.3;78;7.8;8;;304;;
000BV;2026-06-11 00:50:00;11.5;1020.3;78;7.8;11.3;;244;;
000BV;2026-06-11 01:00:00;11.4;1020.2;78;7.8;9.7;;284;;0
000BV;2026-06-11 01:10:00;11.3;1020.3;79;7.8;8;;338;;
000BV;2026-06-11 01:20:00;11.1;1020.4;80;7.8;9.7;;141;;
000BV;2026-06-11 01:40:00;11;1020.5;80;7.8;9.7;;290;;
000BV;2026-06-11 01:50:00;10.9;1020.4;80;7.8;6.4;;211;;
000BV;2026-06-11 02:00:00;10.9;1020.5;80;7.8;9.7;;83;;0
000BV;2026-06-11 02:10:00;10.8;1020.4;80;7.8;11.3;;281;;
000BV;2026-06-11 02:20:00;10.8;1020.5;80;7.2;11.3;;233;;
000BV;2026-06-11 02:30:00;10.7;1020.5;81;7.8;11.3;;261;;
000BV;2026-06-11 02:40:00;10.6;1020.4;81;7.2;9.7;;242;;
000BV;2026-06-11 02:50:00;10.5;1020.6;82;7.8;11.3;;84;;
000BV;2026-06-11 03:00:00;10.4;1020.7;82;7.2;12.9;;301;;0
000BV;2026-06-11 03:10:00;10.4;1020.7;83;7.8;6.4;;322;;
000BV;2026-06-11 03:20:00;10.3;1020.7;83;7.8;11.3;;297;;
000BV;2026-06-11 03:30:00;10.3;1020.7;83;7.8;9.7;;313;;
000BV;2026-06-11 03:40:00;10.3;1020.8;83;7.8;9.7;;288;;
000BV;2026-06-11 03:50:00;10.2;1020.9;84;7.8;8;;213;;
000BV;2026-06-11 04:10:00;10.1;1021.1;84;7.8;8;;215;;
000BV;2026-06-11 04:20:00;10.1;1021;84;7.8;6.4;;205;;
000BV;2026-06-11 04:30:00;10.1;1021.1;84;7.8;8;;67;;
000BV;2026-06-11 04:40:00;10.2;1021.1;84;7.8;9.7;;290;;
000BV;2026-06-11 04:50:00;10.2;1021.4;84;7.8;8;;219;;
000BV;2026-06-11 05:10:00;10.3;1021.3;84;7.8;8;;278;;
000BV;2026-06-11 05:20:00;10.2;1021.6;84;7.8;9.7;;313;;
000BV;2026-06-11 05:30:00;10.3;1021.6;84;7.8;9.7;;266;;
000BV;2026-06-11 05:40:00;10.6;1021.5;84;7.8;6.4;;173;;
000BV;2026-06-11 05:50:00;11;1021.7;84;8.3;4.8;;288;;
000BV;2026-06-11 06:00:00;11.2;1021.7;82;8.3;8;;241;;
000BV;2026-06-11 06:10:00;11.3;1021.7;82;8.3;6.4;;312;;
000BV;2026-06-11 06:20:00;11.6;1021.9;81;8.3;8;;208;;
000BV;2026-06-11 06:40:00;12.1;1022;80;8.9;6.4;;263;;
000BV;2026-06-11 06:50:00;12.4;1021.9;79;8.9;6.4;;301;;
000BV;2026-06-11 07:00:00;12.6;1021.9;78;8.9;8;;250;;0
000BV;2026-06-11 07:10:00;12.7;1022;77;8.9;9.7;;197;;
000BV;2026-06-11 07:20:00;13;1022.2;77;8.9;6.4;;240;;
000BV;2026-06-11 07:30:00;13.1;1022.1;76;8.9;8;;296;;
000BV;2026-06-11 07:40:00;13.3;1022.3;76;8.9;8;;113;;
000BV;2026-06-11 07:50:00;14.1;1022.2;72;8.9;9.7;;96;;
000BV;2026-06-11 08:10:00;14.3;1022.2;70;8.9;8;;118;;
000BV;2026-06-11 08:20:00;14.3;1022.4;70;8.9;8;;324;;
000BV;2026-06-11 08:30:00;13.9;1022.4;71;8.9;8;;297;;
000BV;2026-06-11 08:40:00;14.1;1022.3;70;8.9;9.7;;191;;
000BV;2026-06-11 08:50:00;14.6;1022.2;66;8.3;11.3;;321;;
000BV;2026-06-11 09:10:00;14.9;1022;64;8.3;11.3;;85;;
000BV;2026-06-11 09:20:00;15.2;1022.1;62;7.8;11.3;;276;;
000BV;2026-06-11 09:30:00;15.5;1022.3;61;7.8;11.3;;360;;
000BV;2026-06-11 09:40:00;15.8;1022.3;58;7.2;11.3;;254;;
000BV;2026-06-11 09:50:00;16.3;1022.1;57;7.8;9.7;;306;;
000BV;2026-06-11 10:00:00;16;1022.2;58;7.8;14.5;;119;;
000BV;2026-06-11 10:10:00;16.1;1022;55;7.2;12.9;;286;;
000BV;2026-06-11 10:20:00;16.3;1022;56;7.2;11.3;;269;;
000BV;2026-06-11 10:40:00;16.3;1022;55;7.2;16.1;;275;;
000BV;2026-06-11 10:50:00;16.7;1022.2;54;7.2;12.9;;246;;
000BV;2026-06-11 11:00:00;16.7;1022;54;7.2;9.7;;245;;0
000BV;2026-06-11 11:10:00;16.6;1022.1;54;7.2;12.9;;303;;
000BV;2026-06-11 11:20:00;16.9;1022.2;55;7.8;8;;202;;
000BV;2026-06-11 11:30:00;17.1;1022;54;7.8;11.3;;275;;
000BV;2026-06-11 11:40:00;16.6;1022.2;56;7.8;17.7;;252;;
000BV;2026-06-11 11:50:00;16.7;1022.2;55;7.8;17.7;;259;;
000BV;2026-06-11 12:10:00;16.8;1022.2;54;7.2;17.7;;253;;
000BV;2026-06-11 12:20:00;17.2;1022.2;56;8.3;14.5;;259;;
000BV;2026-06-11 12:40:00;17.6;1021.9;53;7.8;11.3;;61;;
000BV;2026-06-11 12:50:00;17.7;1022;52;7.8;14.5;;333;;
000BV;2026-06-11 13:10:00;17.6;1022;53;7.8;14.5;;236;;
000BV;2026-06-11 13:20:00;17.3;1021.8;55;8.3;16.1;;229;;
000BV;2026-06-11 13:30:00;17.1;1021.8;56;8.3;19.3;;240;;
000BV;2026-06-11 13:40:00;17;1021.9;56;7.8;17.7;;211;;
000BV;2026-06-11 13:50:00;16.7;1021.8;57;7.8;17.7;;237;;
000BV;2026-06-11 14:10:00;16.8;1021.7;58;8.3;20.9;;268;;
000BV;2026-06-11 14:20:00;17.2;1021.8;57;8.3;16.1;;235;;
000BV;2026-06-11 14:40:00;16.9;1021.7;57;8.3;16.1;;254;;
000BV;2026-06-11 14:50:00;16.8;1021.8;58;8.3;19.3;;298;;
000BV;2026-06-11 15:00:00;16.7;1021.5;59;8.3;22.5;;246;;
000BV;2026-06-11 15:10:00;16.7;1021.6;60;8.9;14.5;;248;;
000BV;2026-06-11 15:20:00;16.5;1021.5;60;8.3;19.3;;104;;
000BV;2026-06-11 15:40:00;16.4;1021.6;61;8.9;22.5;;245;;
000BV;2026-06-11 15:50:00;16.1;1021.7;63;8.9;24.1;;179;;
000BV;2026-06-11 16:00:00;16;1021.5;64;8.9;17.7;;94;;0
000BV;2026-06-11 16:10:00;16.1;1021.4;64;9.4;17.7;;247;;
000BV;2026-06-11 16:20:00;16.2;1021.5;64;9.4;17.7;;225;;
000BV;2026-06-11 16:30:00;16.2;1021.3;64;9.4;14.5;;348;;
000BV;2026-06-11 16:40:00;16.3;1021.3;64;9.4;14.5;;250;;
000BV;2026-06-11 16:50:00;16.3;1021.2;64;9.4;17.7;;246;;
000BV;2026-06-11 17:10:00;16.3;1021.2;64;9.4;16.1;;236;;
000BV;2026-06-11 17:20:00;16.4;1020.9;63;9.4;17.7;;240;;
000BV;2026-06-11 17:30:00;16.6;1020.9;63;9.4;17.7;;252;;
000BV;2026-06-11 17:40:00;16.6;1020.7;63;9.4;19.3;;237;;
000BV;2026-06-11 17:50:00;16.4;1020.8;63;9.4;20.9;;263;;
000BV;2026-06-11 18:10:00;16.6;1020.9;63;9.4;16.1;;290;;
000BV;2026-06-11 18:20:00;16.5;1020.9;63;9.4;19.3;;269;;
000BV;2026-06-11 18:30:00;16.6;1021;64;9.4;17.7;;242;;
000BV;2026-06-11 18:40:00;16.6;1021;64;9.4;12.9;;205;;
000BV;2026-06-11 18:50:00;16.7;1020.9;64;10;17.7;;217;;
000BV;2026-06-11 19:10:00;16.8;1020.9;64;10;17.7;;257;;
000BV;2026-06-11 19:20:00;16.9;1021;64;10;17.7;;254;;
000BV;2026-06-11 19:40:00;16.9;1021;65;10;17.7;;226;;
000BV;2026-06-11 19:50:00;16.9;1021;65;10;17.7;;256;;
000BV;2026-06-11 20:00:00;17;1021;65;10.6;17.7;;256;;
000BV;2026-06-11 20:10:00;17.1;1021.1;64;10;16.1;;264;;
000BV;2026-06-11 20:20:00;17.2;1021.1;64;10.6;14.5;;235;;
000BV;2026-06-11 20:40:00;17.3;1021.2;63;10;14.5;;229;;
000BV;2026-06-11 20:50:00;17.3;1021.1;63;10;16.1;;247;;
000BV;2026-06-11 21:10:00;17.3;1021.2;64;10.6;14.5;;215;;
000BV;2026-06-11 21:20:00;17.3;1021.2;64;10.6;12.9;;264;;
000BV;2026-06-11 21:30:00;17.3;1021.1;64;10.6;14.5;;232;;
000BV;2026-06-11 21:40:00;17.3;1021;65;10.6;12.9;;234;;
000BV;2026-06-11 21:50:00;17.2;1021;65;10.6;14.5;;236;;
000BV;2026-06-11 22:10:00;17.2;1021;66;10.6;11.3;;265;;
000BV;2026-06-11 22:20:00;17.1;1020.9;66;10.6;12.9;;168;;
000BV;2026-06-11 22:30:00;17.1;1020.8;67;11.1;14.5;;251;;
000BV;2026-06-11 22:40:00;17;1020.9;67;10.6;14.5;;340;;
000BV;2026-06-11 22:50:00;16.9;1020.8;68;11.1;17.7;;240;;
000BV;2026-06-11 23:00:00;16.9;1020.7;68;11.1;14.5;;236;;
000BV;2026-06-11 23:10:00;16.9;1020.7;69;11.1;17.7;;250;;
000BV;2026-06-11 23:20:00;16.8;1020.8;70;11.1;19.3;;255;;
000BV;2026-06-11 23:40:00;16.9;1020.4;70;11.1;14.5;;289;;
000BV;2026-06-11 23:50:00;16.8;1020.5;70;11.1;17.7;;37;;
000BV;2026-06-12 00:00:00;16.8;1020.5;71;11.7;16.1;;153;;0
000BV;2026-06-12 00:10:00;16.8;1020.5;71;11.7;16.1;;246;;
000BV;2026-06-12 00:20:00;16.7;1020.5;72;11.7;16.1;;236;;
000BV;2026-06-12 00:40:00;16.6;1020.6;73;11.7;19.3;;231;;
000BV;2026-06-12 00:50:00;16.6;1020.6;73;11.7;14.5;;143;;
000BV;2026-06-12 01:00:00;16.6;1020.5;73;11.7;16.1;;273;;0
000BV;2026-06-12 01:10:00;16.5;1020.5;74;11.7;17.7;;284;;
000BV;2026-06-12 01:20:00;16.4;1020.7;74;11.7;16.1;;261;;
000BV;2026-06-12 01:30:00;16.4;1020.5;74;11.7;16.1;;78;;
000BV;2026-06-12 01:40:00;16.4;1020.5;75;12.2;14.5;;300;;
000BV;2026-06-12 01:50:00;16.3;1020.6;76;12.2;17.7;;241;;
000BV;2026-06-12 02:10:00;16.3;1020.6;76;12.2;12.9;;224;;
000BV;2026-06-12 02:20:00;16.2;1020.4;77;12.2;16.1;;338;;
000BV;2026-06-12 02:30:00;16.2;1020.6;77;12.2;17.7;;226;;
000BV;2026-06-12 02:40:00;16.2;1020.7;78;12.2;16.1;;218;;
000BV;2026-06-12 02:50:00;16.2;1020.8;78;12.2;16.1;;309;;
000BV;2026-06-12 03:00:00;16.1;1020.9;79;12.2;17.7;;302;;
000BV;2026-06-12 03:10:00;16.1;1021.1;79;12.2;14.5;;203;;
000BV;2026-06-12 03:20:00;15.9;1021;80;12.8;14.5;;258;;
000BV;2026-06-12 03:40:00;15.9;1021.2;80;12.2;14.5;;277;;
000BV;2026-06-12 03:50:00;15.8;1021.2;80;12.2;14.5;;335;;
000BV;2026-06-12 04:00:00;15.8;1021.3;80;12.2;12.9;;80;;0
000BV;2026-06-12 04:10:00;15.8;1021.4;80;12.2;14.5;;283;;
000BV;2026-06-12 04:20:00;15.8;1021.3;81;12.8;14.5;;269;;
000BV;2026-06-12 04:40:00;15.8;1021.4;81;12.8;14.5;;298;;
000BV;2026-06-12 04:50:00;15.9;1021.5;81;12.8;14.5;;273;;
000BV;2026-06-12 05:10:00;15.9;1021.4;82;12.8;14.5;;257;;
000BV;2026-06-12 05:20:00;15.9;1021.4;82;12.8;12.9;;290;;
000BV;2026-06-12 05:30:00;16;1021.5;82;12.8;11.3;;268;;
000BV;2026-06-12 05:40:00;16.1;1021.5;82;12.8;14.5;;241;;
000BV;2026-06-12 05:50:00;16.2;1021.6;82;13.3;16.1;;326;;
000BV;2026-06-12 06:10:00;16.2;1021.5;83;13.3;14.5;;51;;
000BV;2026-06-12 06:20:00;16.3;1021.5;82;13.3;14.5;;126;;
000BV;2026-06-12 06:30:00;16.4;1021.6;82;13.3;14.5;;309;;
000BV;2026-06-12 06:40:00;16.5;1021.6;82;13.3;14.5;;331;;
000BV;2026-06-12 06:50:00;16.6;1022;81;13.3;19.3;;99;;
000BV;2026-06-12 07:10:00;16.6;1022;81;13.3;19.3;;156;;
000BV;2026-06-12 07:20:00;16.8;1022.1;80;13.3;14.5;;55;;
000BV;2026-06-12 07:40:00;16.8;1022.1;80;13.3;17.7;;346;;
000BV;2026-06-12 07:50:00;17;1022.1;79;13.3;19.3;;290;;
000BV;2026-06-12 08:00:00;17.2;1022.3;79;13.3;17.7;;329;;
000BV;2026-06-12 08:10:00;17.3;1022.4;78;13.3;19.3;;331;;
000BV;2026-06-12 08:20:00;17.4;1022.4;78;13.3;19.3;;329;;
000BV;2026-06-12 08:30:00;17.6;1022.4;77;13.3;16.1;;276;;
000BV;2026-06-12 08:40:00;17.6;1022.3;77;13.3;16.1;;80;;
000BV;2026-06-12 08:50:00;17.6;1022.4;77;13.3;16.1;;253;;
000BV;2026-06-12 09:00:00;17.7;1022.5;77;13.9;12.9;;40;;0
000BV;2026-06-12 09:10:00;17.9;1022.4;76;13.9;16.1;;311;;
000BV;2026-06-12 09:20:00;18;1022.7;76;13.9;16.1;;360;;
000BV;2026-06-12 09:40:00;18.1;1022.7;76;13.9;16.1;;213;;
000BV;2026-06-12 09:50:00;18.3;1022.8;75;13.9;16.1;;296;;
000BV;2026-06-12 10:00:00;18.4;1022.7;75;13.9;16.1;;253;;0
000BV;2026-06-12 10:10:00;18.7;1022.6;74;13.9;17.7;;332;;
000BV;2026-06-12 10:20:00;18.8;1022.9;74;13.9;14.5;;280;;
000BV;2026-06-12 10:30:00;18.9;1022.8;74;14.4;17.7;;264;;
000BV;2026-06-12 10:40:00;19.2;1022.8;73;14.4;12.9;;13;;
000BV;2026-06-12 10:50:00;19.6;1022.8;72;14.4;12.9;;282;;
000BV;2026-06-12 11:00:00;19.7;1022.7;71;14.4;14.5;;261;;0
000BV;2026-06-12 11:10:00;19.8;1022.9;71;14.4;16.1;;157;;
000BV;2026-06-12 11:20:00;20.1;1022.8;70;14.4;11.3;;281;;
000BV;2026-06-12 11:30:00;20.2;1022.9;70;14.4;14.5;;51;;
000BV;2026-06-12 11:40:00;20.4;1022.9;69;14.4;12.9;;222;;
000BV;2026-06-12 11:50:00;20.7;1022.7;68;14.4;16.1;;311;;
000BV;2026-06-12 12:10:00;21.1;1022.7;67;14.4;14.5;;239;;
000BV;2026-06-12 12:20:00;21.1;1022.6;67;14.4;16.1;;306;;
000BV;2026-06-12 12:30:00;21.2;1022.6;66;14.4;16.1;;290;;
000BV;2026-06-12 12:40:00;21.2;1022.6;67;15;16.1;;286;;
000BV;2026-06-12 12:50:00;21.9;1022.2;65;15;16.1;;271;;
000BV;2026-06-12 13:10:00;21.9;1021.9;64;15;17.7;;248;;
000BV;2026-06-12 13:20:00;21.9;1022.1;64;15;14.5;;256;;
000BV;2026-06-12 13:30:00;21.9;1022;64;15;16.1;;89;;
000BV;2026-06-12 13:40:00;22.2;1022.1;63;15;17.7;;267;;
000BV;2026-06-12 13:50:00;22.6;1022.1;62;15;12.9;;288;;
000BV;2026-06-12 14:00:00;22.4;1022.1;62;15;17.7;;300;;
000BV;2026-06-12 14:10:00;22.7;1022;62;15;14.5;;340;;
000BV;2026-06-12 14:20:00;22.9;1021.9;61;15;16.1;;267;;
000BV;2026-06-12 14:30:00;23.4;1022;59;15;12.9;;224;;
000BV;2026-06-12 14:40:00;23.3;1022;60;15;14.5;;321;;
000BV;2026-06-12 14:50:00;23.2;1021.9;60;15;11.3;;306;;
000BV;2026-06-12 15:00:00;23.2;1021.8;61;15;14.5;;190;;0
000BV;2026-06-12 15:10:00;23.6;1021.7;59;15;16.1;;252;;
000BV;2026-06-12 15:20:00;23.7;1021.7;59;15;16.1;;309;;
000BV;2026-06-12 15:30:00;23.9;1021.7;59;15.6;14.5;;235;;
000BV;2026-06-12 15:40:00;23.9;1021.6;59;15.6;11.3;;174;;
000BV;2026-06-12 15:50:00;23.9;1021.5;59;15.6;12.9;;171;;
000BV;2026-06-12 16:10:00;24.2;1021.6;58;15.6;16.1;;222;;
000BV;2026-06-12 16:20:00;24.3;1021.5;58;15.6;16.1;;291;;
000BV;2026-06-12 16:30:00;24.6;1021.5;57;15.6;14.5;;284;;
000BV;2026-06-12 16:40:00;24.8;1021.6;56;15.6;14.5;;84;;
000BV;2026-06-12 16:50:00;24.5;1021.5;56;15;14.5;;238;;
000BV;2026-06-12 17:10:00;24.4;1021.3;56;15;14.5;;290;;
000BV;2026-06-12 17:20:00;24.3;1021.5;56;15;16.1;;300;;
000BV;2026-06-12 17:30:00;24.5;1021.3;55;15;12.9;;334;;
000BV;2026-06-12 17:40:00;24.6;1021.4;54;14.4;14.5;;263;;
000BV;2026-06-12 17:50:00;24.6;1021.3;53;14.4;12.9;;120;;
000BV;2026-06-12 18:00:00;24.4;1021.4;53;14.4;14.5;;130;;
000BV;2026-06-12 18:10:00;24.4;1021.5;53;14.4;16.1;;260;;
000BV;2026-06-12 18:20:00;24.3;1021.5;51;13.3;17.7;;310;;
000BV;2026-06-12 18:40:00;24.3;1021.4;51;13.3;11.3;;251;;
000BV;2026-06-12 18:50:00;24.2;1021.5;52;13.9;12.9;;220;;
000BV;2026-06-12 19:00:00;24.1;1021.5;52;13.3;12.9;;331;;0
000BV;2026-06-12 19:10:00;23.9;1021.4;53;13.9;11.3;;291;;
000BV;2026-06-12 19:20:00;23.7;1021.3;54;13.9;9.7;;271;;
000BV;2026-06-12 19:40:00;23.5;1021.5;55;13.9;9.7;;314;;
000BV;2026-06-12 19:50:00;23.2;1021.6;56;13.9;9.7;;265;;
000BV;2026-06-12 20:10:00;23.1;1021.7;56;13.9;9.7;;281;;
000BV;2026-06-12 20:20:00;22.8;1021.9;57;13.9;9.7;;279;;
000BV;2026-06-12 20:40:00;22.7;1022;58;13.9;11.3;;294;;
000BV;2026-06-12 20:50:00;22.4;1022.1;59;13.9;12.9;;230;;
000BV;2026-06-12 21:00:00;22.2;1021.9;60;13.9;9.7;;319;;
000BV;2026-06-12 21:10:00;21.9;1022;61;13.9;9.7;;284;;
000BV;2026-06-12 21:20:00;21.6;1022;62;13.9;9.7;;261;;
000BV;2026-06-12 21:30:00;21.4;1022.2;63;13.9;9.7;;298;;
000BV;2026-06-12 21:40:00;21.2;1022.1;65;14.4;8;;331;;
000BV;2026-06-12 21:50:00;20.8;1022;68;14.4;11.3;;304;;
000BV;2026-06-12 22:10:00;20.6;1022;69;14.4;9.7;;60;;
000BV;2026-06-12 22:20:00;20.2;1022;69;14.4;12.9;;292;;
000BV;2026-06-12 22:40:00;19.9;1021.9;70;14.4;11.3;;206;;
000BV;2026-06-12 22:50:00;19.8;1021.9;70;14.4;11.3;;309;;
000BV;2026-06-12 23:00:00;19.7;1021.8;70;13.9;11.3;;290;;
000BV;2026-06-12 23:10:00;19.5;1021.8;71;13.9;12.9;;261;;
000BV;2026-06-12 23:20:00;19.3;1021.7;71;13.9;16.1;;287;;
000BV;2026-06-12 23:30:00;19.2;1021.7;72;13.9;16.1;;252;;
000BV;2026-06-12 23:40:00;19;1021.7;73;13.9;17.7;;260;;
000BV;2026-06-12 23:50:00;18.7;1021.4;74;13.9;14.5;;248;;
000BV;2026-06-13 00:10:00;18.6;1021.5;74;13.9;17.7;;161;;
000BV;2026-06-13 00:20:00;18.4;1021.4;74;13.9;16.1;;269;;
000BV;2026-06-13 00:30:00;18.4;1021.3;74;13.9;16.1;;261;;
000BV;2026-06-13 00:40:00;18.2;1021.4;75;13.9;17.7;;72;;
000BV;2026-06-13 00:50:00;17.8;1021.1;76;13.3;19.3;;341;;
000BV;2026-06-13 01:10:00;17.7;1021;77;13.3;20.9;;301;;
000BV;2026-06-13 01:20:00;17.4;1021;78;13.3;20.9;;321;;
000BV;2026-06-13 01:30:00;17.3;1020.9;79;13.9;19.3;;195;;
000BV;2026-06-13 01:40:00;17.1;1021.3;80;13.3;17.7;;65;;
000BV;2026-06-13 01:50:00;16.8;1021.3;81;13.3;19.3;;269;;
000BV;2026-06-13 02:00:00;16.7;1021.3;81;13.3;16.1;;294;;
000BV;2026-06-13 02:10:00;16.4;1021.3;82;13.3;19.3;;321;;
000BV;2026-06-13 02:20:00;16.2;1021.7;84;13.3;19.3;;221;;
000BV;2026-06-13 02:40:00;16;1021.8;85;13.3;17.7;;309;;
000BV;2026-06-13 02:50:00;15.9;1021.7;85;13.3;20.9;;168;;
000BV;2026-06-13 03:00:00;15.8;1021.8;86;13.3;16.1;;281;;0
000BV;2026-06-13 03:10:00;15.7;1021.9;86;13.3;20.9;;303;;
000BV;2026-06-13 03:20:00;15.7;1022;86;13.3;20.9;;304;;
000BV;2026-06-13 03:40:00;15.6;1021.9;86;13.3;19.3;;360;;
000BV;2026-06-13 03:50:00;15.5;1021.9;86;13.3;19.3;;317;;
000BV;2026-06-13 04:10:00;15.6;1022;86;13.3;17.7;;309;;
000BV;2026-06-13 04:20:00;15.6;1022;86;13.3;9.7;;304;;
000BV;2026-06-13 04:30:00;15.5;1021.9;86;13.3;14.5;;233;;
000BV;2026-06-13 04:40:00;15.4;1022;86;13.3;16.1;;30;;
000BV;2026-06-13 04:50:00;15.5;1022.1;85;12.8;9.7;;307;;
000BV;2026-06-13 05:10:00;15.4;1022;85;12.8;14.5;;331;;
000BV;2026-06-13 05:20:00;15.4;1022.1;85;12.8;12.9;;291;;
000BV;2026-06-13 05:30:00;15.8;1022.1;85;13.3;6.4;;106;;
000BV;2026-06-13 05:40:00;15.7;1022.1;84;13.3;9.7;;355;;
000BV;2026-06-13 05:50:00;15.9;1022.3;84;13.3;6.4;;322;;
000BV;2026-06-13 06:00:00;16.1;1022.1;84;13.3;6.4;;311;;
000BV;2026-06-13 06:10:00;15.9;1022.1;81;12.8;12.9;;355;;
000BV;2026-06-13 06:20:00;15.7;1022.1;80;12.2;19.3;;303;;
000BV;2026-06-13 06:30:00;15.9;1022.2;80;12.2;14.5;;321;;
000BV;2026-06-13 06:40:00;16.3;1022.2;80;12.8;9.7;;276;;
000BV;2026-06-13 06:50:00;16.6;1022.2;80;13.3;6.4;;25;;
000BV;2026-06-13 07:00:00;16.8;1022.2;79;13.3;8;;271;;0
000BV;2026-06-13 07:10:00;17.1;1022.1;76;12.8;8;;246;;
000BV;2026-06-13 07:20:00;17.2;1022.2;74;12.8;8;;115;;
000BV;2026-06-13 07:30:00;17.3;1022.1;73;12.2;9.7;;292;;
000BV;2026-06-13 07:40:00;17.7;1022;74;12.8;6.4;;181;;
000BV;2026-06-13 07:50:00;18;1022;67;11.7;9.7;;265;;
000BV;2026-06-13 08:10:00;18.2;1022;68;12.2;8;;299;;
000BV;2026-06-13 08:20:00;18.7;1022.1;67;12.2;6.4;;270;;
000BV;2026-06-13 08:40:00;18.9;1021.9;65;12.2;8;;331;;
000BV;2026-06-13 08:50:00;19.1;1021.9;65;12.2;8;;292;;
000BV;2026-06-13 09:00:00;19.2;1021.9;61;11.1;9.7;;292;;
000BV;2026-06-13 09:10:00;19.1;1021.8;59;10.6;11.3;;10;;
000BV;2026-06-13 09:20:00;19.7;1021.8;59;11.1;9.7;;284;;
000BV;2026-06-13 09:30:00;19.9;1021.7;61;12.2;8;;111;;
000BV;2026-06-13 09:40:00;20.6;1021.6;58;11.7;9.7;;360;;
000BV;2026-06-13 09:50:00;20.9;1021.7;54;11.1;8;;27;;
000BV;2026-06-13 10:00:00;20.8;1021.5;52;10.6;9.7;;253;;0
000BV;2026-06-13 10:10:00;20.9;1021.4;55;11.7;11.3;;240;;
000BV;2026-06-13 10:20:00;20.9;1021.4;52;10.6;14.5;;322;;
000BV;2026-06-13 10:40:00;21.7;1021.4;51;11.1;11.3;;291;;
000BV;2026-06-13 10:50:00;21.8;1021.3;48;10;14.5;;228;;
000BV;2026-06-13 11:00:00;22.4;1021.3;46;10;9.7;;286;;0
000BV;2026-06-13 11:10:00;22.4;1021.2;49;11.1;11.3;;9;;
000BV;2026-06-13 11:20:00;22.7;1021.2;49;11.1;11.3;;320;;
000BV;2026-06-13 11:30:00;23.2;1021;48;11.7;8;;327;;
000BV;2026-06-13 11:40:00;22.9;1020.7;48;11.1;12.9;;273;;
000BV;2026-06-13 11:50:00;23.4;1020.6;48;11.7;12.9;;241;;
000BV;2026-06-13 12:10:00;23.8;1020.5;46;11.7;12.9;;290;;
000BV;2026-06-13 12:20:00;23.8;1020.3;46;11.7;12.9;;236;;
000BV;2026-06-13 12:30:00;23.8;1020.2;44;10.6;16.1;;144;;
000BV;2026-06-13 12:40:00;24.2;1020.1;45;11.7;12.9;;242;;
000BV;2026-06-13 12:50:00;24.6;1020.1;45;11.7;12.9;;319;;
000BV;2026-06-13 13:00:00;24.6;1020;45;11.7;14.5;;301;;
000BV;2026-06-13 13:10:00;24.3;1019.9;46;11.7;16.1;;321;;
000BV;2026-06-13 13:20:00;24.8;1019.7;46;12.2;14.5;;53;;
000BV;2026-06-13 13:40:00;25.1;1019.4;44;12.2;16.1;;192;;
000BV;2026-06-13 13:50:00;25.4;1019.4;43;11.7;12.9;;318;;
