# METADATA:
# 000EW: Paris 20Ãšme - Porte de Vincennes
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;humidite;point_de_rosee;vent_moyen;vent_rafales;vent_direction;pluie_3h;pluie_1h
station_id;dh_utc;degC;hPa;%;degC;km/h;km/h;deg;mm;mm
000EW;2026-06-12 21:40:00;22.8;1023.3;62;15.1;3.2;;156;;
000EW;2026-06-12 21:50:00;22.5;1023.1;63;15.1;3.2;;259;;
000EW;2026-06-12 22:00:00;22.3;1023;64;15.2;3.2;;326;0;0
000EW;2026-06-12 22:10:00;22.1;1023.1;66;15.5;3.2;;259;;
000EW;2026-06-12 22:20:00;21.9;1023.1;67;15.5;3.2;;146;;
000EW;2026-06-12 22:30:00;21.7;1023.1;67;15.3;2.4;;270;;
000EW;2026-06-12 22:40:00;21.5;1023;67;15.1;4;;236;;
000EW;2026-06-12 22:50:00;21.3;1023;67;14.9;4.8;;248;;
000EW;2026-06-12 23:00:00;21.2;1022.9;67;14.8;4;;259;0;0
000EW;2026-06-12 23:10:00;21.1;1022.8;68;14.9;6.4;;259;;
000EW;2026-06-12 23:20:00;20.9;1022.8;68;14.8;5.6;;259;;
000EW;2026-06-12 23:30:00;20.8;1022.8;69;14.9;6.4;;248;;
000EW;2026-06-12 23:40:00;20.6;1022.7;69;14.7;6.4;;248;;
000EW;2026-06-12 23:50:00;20.4;1022.7;70;14.8;6.4;;281;;
000EW;2026-06-13 00:00:00;20.3;1022.6;71;14.8;5.6;;259;0;0
000EW;2026-06-13 00:10:00;20.2;1022.6;71;14.7;6.4;;248;;
000EW;2026-06-13 00:20:00;20;1022.6;72;14.8;4;;248;;
000EW;2026-06-13 00:30:00;19.9;1022.5;72;14.7;4;;146;;
000EW;2026-06-13 00:40:00;19.8;1022.4;72;14.6;4;;270;;
000EW;2026-06-13 00:50:00;19.6;1022.4;72;14.4;4;;225;;
000EW;2026-06-13 01:00:00;19.4;1022.4;72;14.3;5.6;;259;0;0
000EW;2026-06-13 01:10:00;19.2;1022.5;74;14.5;6.4;;236;;
000EW;2026-06-13 01:20:00;19.1;1022.4;75;14.5;5.6;;225;;
000EW;2026-06-13 01:30:00;18.8;1022.5;75;14.3;4.8;;349;;
000EW;2026-06-13 01:40:00;18.7;1022.6;76;14.3;4.8;;338;;
000EW;2026-06-13 01:50:00;18.4;1022.6;77;14.3;4.8;;56;;
000EW;2026-06-13 02:00:00;18.3;1022.7;78;14.4;4;;180;0;0
000EW;2026-06-13 02:10:00;18.1;1022.8;79;14.4;3.2;;90;;
000EW;2026-06-13 02:20:00;17.9;1023;79;14.2;4.8;;156;;
000EW;2026-06-13 02:30:00;17.8;1023;80;14.3;2.4;;270;;
000EW;2026-06-13 02:40:00;17.8;1023.1;80;14.3;1.6;;315;;
000EW;2026-06-13 02:50:00;17.7;1023;81;14.4;4;;56;;
000EW;2026-06-13 03:00:00;17.5;1023;81;14.2;4.8;;45;0;0
000EW;2026-06-13 03:10:00;17.4;1023.1;82;14.3;4.8;;45;;
000EW;2026-06-13 03:20:00;17.4;1023.2;82;14.3;4;;45;;
000EW;2026-06-13 03:30:00;17.4;1023.1;82;14.3;4;;45;;
000EW;2026-06-13 03:40:00;17.3;1023.1;82;14.2;4;;79;;
000EW;2026-06-13 03:50:00;17.3;1023.1;81;14;3.2;;45;;
000EW;2026-06-13 04:00:00;17.2;1023.2;82;14.1;5.6;;56;0;0
000EW;2026-06-13 04:10:00;17.2;1023.1;82;14.1;2.4;;56;;
000EW;2026-06-13 04:20:00;17.2;1023.2;81;13.9;5.6;;56;;
000EW;2026-06-13 04:30:00;17.1;1023.1;81;13.8;5.6;;45;;
000EW;2026-06-13 04:40:00;17.1;1023.2;81;13.8;4.8;;34;;
000EW;2026-06-13 04:50:00;17.2;1023.3;82;14.1;4.8;;45;;
000EW;2026-06-13 05:00:00;17.2;1023.2;81;13.9;3.2;;34;0;0
000EW;2026-06-13 05:10:00;17.1;1023.1;80;13.6;2.4;;191;;
000EW;2026-06-13 05:20:00;17.1;1023.2;80;13.6;2.4;;34;;
000EW;2026-06-13 05:30:00;17.1;1023.2;80;13.6;4;;56;;
000EW;2026-06-13 05:40:00;17.2;1023.2;80;13.7;2.4;;68;;
000EW;2026-06-13 05:50:00;17.3;1023.3;80;13.8;3.2;;259;;
000EW;2026-06-13 06:00:00;17.3;1023.4;80;13.8;3.2;;225;0;0
000EW;2026-06-13 06:10:00;17.4;1023.3;79;13.8;4.8;;248;;
000EW;2026-06-13 06:20:00;17.6;1023.3;79;13.9;4;;225;;
000EW;2026-06-13 06:30:00;17.6;1023.3;78;13.7;3.2;;248;;
000EW;2026-06-13 06:40:00;17.7;1023.4;75;13.2;4.8;;248;;
000EW;2026-06-13 06:50:00;17.8;1023.4;73;12.9;6.4;;56;;
000EW;2026-06-13 07:00:00;18.1;1023.3;73;13.2;4.8;;45;0;0
000EW;2026-06-13 07:10:00;18.2;1023.4;74;13.5;5.6;;236;;
000EW;2026-06-13 07:20:00;18.5;1023.3;73;13.6;3.2;;248;;
000EW;2026-06-13 07:30:00;18.8;1023.3;70;13.2;4;;225;;
000EW;2026-06-13 07:40:00;19.3;1023.2;69;13.4;4;;248;;
000EW;2026-06-13 07:50:00;19.7;1023.3;66;13.1;4;;248;;
000EW;2026-06-13 08:00:00;19.8;1023.3;68;13.7;4;;304;0;0
000EW;2026-06-13 08:10:00;20.1;1023.3;64;13;5.6;;259;;
000EW;2026-06-13 08:20:00;20.3;1023.3;61;12.5;4.8;;236;;
000EW;2026-06-13 08:30:00;20.7;1023.3;59;12.4;4.8;;56;;
000EW;2026-06-13 08:40:00;20.9;1023.2;62;13.4;4.8;;259;;
000EW;2026-06-13 08:50:00;21.1;1023.1;61;13.2;4;;203;;
000EW;2026-06-13 09:00:00;21.4;1023.1;59;13;4.8;;156;0;0
000EW;2026-06-13 09:10:00;21.6;1023;57;12.7;4.8;;45;;
000EW;2026-06-13 09:20:00;21.7;1023;55;12.2;4;;225;;
000EW;2026-06-13 09:30:00;22.1;1022.9;53;12;5.6;;326;;
000EW;2026-06-13 09:40:00;22.7;1023;51;12;4;;225;;
000EW;2026-06-13 09:50:00;22.8;1022.8;53;12.7;5.6;;180;;
000EW;2026-06-13 10:00:00;23.2;1022.7;50;12.2;3.2;;191;0;0
000EW;2026-06-13 10:10:00;23.1;1022.8;47;11.2;5.6;;180;;
000EW;2026-06-13 10:20:00;23.6;1022.6;46;11.3;5.6;;156;;
000EW;2026-06-13 10:30:00;23.8;1022.6;47;11.8;4.8;;45;;
000EW;2026-06-13 10:40:00;24.1;1022.6;46;11.8;5.6;;146;;
000EW;2026-06-13 10:50:00;24.2;1022.5;47;12.2;5.6;;56;;
000EW;2026-06-13 11:00:00;24.4;1022.5;44;11.4;5.6;;281;0;0
000EW;2026-06-13 11:10:00;24.5;1022.4;43;11.1;5.6;;248;;
000EW;2026-06-13 11:20:00;24.8;1022.3;44;11.7;6.4;;270;;
000EW;2026-06-13 11:30:00;25.3;1022.2;44;12.2;4.8;;236;;
000EW;2026-06-13 11:40:00;25.6;1022.1;44;12.4;5.6;;259;;
000EW;2026-06-13 11:50:00;25.9;1021.9;42;12;4;;56;;
000EW;2026-06-13 12:00:00;25.7;1021.9;44;12.5;5.6;;156;0;0
000EW;2026-06-13 12:10:00;26;1021.7;44;12.8;5.6;;236;;
000EW;2026-06-13 12:20:00;26.3;1021.6;42;12.4;4.8;;68;;
000EW;2026-06-13 12:30:00;26.6;1021.5;41;12.3;4.8;;236;;
000EW;2026-06-13 12:40:00;26.6;1021.3;41;12.3;6.4;;259;;
000EW;2026-06-13 12:50:00;26.8;1021.4;41;12.4;7.2;;169;;
000EW;2026-06-13 13:00:00;26.8;1021.2;42;12.8;6.4;;45;0;0
000EW;2026-06-13 13:10:00;27.1;1021.1;41;12.7;6.4;;236;;
000EW;2026-06-13 13:20:00;27.2;1021;41;12.8;8;;156;;
000EW;2026-06-13 13:30:00;27.4;1020.9;42;13.3;6.4;;236;;
000EW;2026-06-13 13:40:00;27.9;1020.8;40;13.1;5.6;;180;;
000EW;2026-06-13 13:50:00;27.6;1020.7;41;13.1;7.2;;270;;
000EW;2026-06-13 14:00:00;27.9;1020.6;40;13;7.2;;236;0;0
000EW;2026-06-13 14:10:00;27.9;1020.5;39;12.7;6.4;;326;;
000EW;2026-06-13 14:20:00;28.2;1020.4;39;12.9;6.4;;248;;
000EW;2026-06-13 14:30:00;28.1;1020.3;39;12.8;6.4;;248;;
000EW;2026-06-13 14:40:00;28.3;1020.1;39;13;8;;248;;
000EW;2026-06-13 14:50:00;28.3;1020;38;12.6;5.6;;156;;
000EW;2026-06-13 15:00:00;28;1019.9;39;12.7;7.2;;326;0;0
000EW;2026-06-13 15:10:00;28.2;1019.9;38;12.5;7.2;;56;;
000EW;2026-06-13 15:20:00;28.2;1019.8;39;12.9;7.2;;45;;
000EW;2026-06-13 15:30:00;28.1;1019.6;38;12.4;8;;56;;
000EW;2026-06-13 15:40:00;28.1;1019.6;38;12.4;8.9;;326;;
000EW;2026-06-13 15:50:00;28.1;1019.7;39;12.8;8;;56;;
000EW;2026-06-13 16:00:00;28;1019.6;39;12.7;8;;45;0;0
000EW;2026-06-13 16:10:00;27.8;1019.6;40;13;8;;45;;
000EW;2026-06-13 16:20:00;28.1;1019.6;39;12.8;5.6;;45;;
000EW;2026-06-13 16:30:00;28.4;1019.6;39;13.1;4.8;;349;;
000EW;2026-06-13 16:40:00;28.5;1019.5;39;13.2;5.6;;156;;
000EW;2026-06-13 16:50:00;27.9;1019.5;40;13.1;7.2;;349;;
000EW;2026-06-13 17:00:00;27.8;1019.4;40;13;5.6;;349;0;0
000EW;2026-06-13 17:10:00;27.7;1019.4;40;12.8;6.4;;45;;
000EW;2026-06-13 17:20:00;27.7;1019.4;40;12.9;5.6;;34;;
000EW;2026-06-13 17:30:00;27.5;1019.4;40;12.7;4.8;;338;;
000EW;2026-06-13 17:40:00;27.7;1019.4;38;12.1;4.8;;180;;
000EW;2026-06-13 17:50:00;27.3;1019.3;39;12.1;4.8;;169;;
000EW;2026-06-13 18:00:00;26.7;1019.3;40;11.9;6.4;;79;0;0
000EW;2026-06-13 18:10:00;26.3;1019.2;41;12;7.2;;45;;
000EW;2026-06-13 18:20:00;26.1;1019.3;41;11.8;6.4;;45;;
000EW;2026-06-13 18:30:00;25.9;1019.3;42;12;6.4;;68;;
000EW;2026-06-13 18:40:00;25.7;1019.3;43;12.1;5.6;;146;;
000EW;2026-06-13 18:50:00;25.5;1019.2;43;12;6.4;;45;;
000EW;2026-06-13 19:00:00;25.3;1019.2;44;12.2;4.8;;156;0;0
000EW;2026-06-13 19:10:00;25.2;1019.3;45;12.4;6.4;;45;;
000EW;2026-06-13 19:20:00;25;1019.2;46;12.6;4.8;;68;;
000EW;2026-06-13 19:30:00;24.8;1019.2;47;12.7;4.8;;79;;
000EW;2026-06-13 19:40:00;24.6;1019.2;48;12.9;4;;56;;
000EW;2026-06-13 19:50:00;24.4;1019.2;48;12.7;4;;56;;
000EW;2026-06-13 20:00:00;24.3;1019.3;49;12.9;4;;326;0;0
000EW;2026-06-13 20:10:00;24.1;1019.4;50;13;4;;45;;
000EW;2026-06-13 20:20:00;23.8;1019.5;50;12.8;4;;45;;
000EW;2026-06-13 20:30:00;23.7;1019.5;50;12.6;4.8;;56;;
000EW;2026-06-13 20:40:00;23.4;1019.6;50;12.4;4;;45;;
000EW;2026-06-13 20:50:00;23.2;1019.8;47;11.2;4.8;;45;;
000EW;2026-06-13 21:00:00;22.9;1019.7;47;11;5.6;;45;0;0
000EW;2026-06-13 21:10:00;22.6;1019.7;46;10.4;5.6;;34;;
000EW;2026-06-13 21:20:00;22.3;1019.7;47;10.4;6.4;;45;;
000EW;2026-06-13 21:30:00;22.1;1019.8;47;10.2;4.8;;45;;
000EW;2026-06-13 21:40:00;21.8;1019.9;43;8.7;4;;34;;
000EW;2026-06-13 21:50:00;21.6;1020;40;7.4;8;;45;;
000EW;2026-06-13 22:00:00;21.3;1020;42;7.9;5.6;;56;0;0
000EW;2026-06-13 22:10:00;21.1;1020;43;8;4;;45;;
000EW;2026-06-13 22:20:00;20.9;1020;44;8.2;4;;34;;
000EW;2026-06-13 22:30:00;20.8;1020.1;45;8.4;5.6;;45;;
000EW;2026-06-13 22:40:00;20.4;1020.1;46;8.4;6.4;;23;;
000EW;2026-06-13 22:50:00;20.2;1020.1;48;8.8;6.4;;45;;
000EW;2026-06-13 23:00:00;19.9;1020;50;9.2;6.4;;45;0;0
000EW;2026-06-13 23:10:00;19.7;1020.1;49;8.6;6.4;;45;;
000EW;2026-06-13 23:20:00;19.5;1020.1;50;8.8;7.2;;45;;
000EW;2026-06-13 23:30:00;19.2;1020.1;53;9.4;8;;45;;
000EW;2026-06-13 23:40:00;19;1020;54;9.5;7.2;;34;;
000EW;2026-06-13 23:50:00;18.8;1020.1;55;9.5;4.8;;45;;
000EW;2026-06-14 00:00:00;18.6;1020;54;9.1;4.8;;56;0;0
000EW;2026-06-14 00:10:00;18.4;1020;55;9.2;7.2;;45;;
000EW;2026-06-14 00:20:00;18.2;1020;55;9;5.6;;45;;
000EW;2026-06-14 00:30:00;18.1;1020;56;9.1;4.8;;45;;
000EW;2026-06-14 00:40:00;17.9;1019.9;56;9;4.8;;45;;
000EW;2026-06-14 00:50:00;17.7;1020;56;8.8;3.2;;34;;
000EW;2026-06-14 01:00:00;17.6;1019.9;57;9;4;;23;0;0
000EW;2026-06-14 01:10:00;17.4;1019.8;58;9.1;6.4;;45;;
000EW;2026-06-14 01:20:00;17.4;1019.9;59;9.3;4;;45;;
000EW;2026-06-14 01:30:00;17.3;1019.8;59;9.2;4.8;;45;;
000EW;2026-06-14 01:40:00;17.2;1019.7;60;9.3;4;;56;;
000EW;2026-06-14 01:50:00;17;1019.7;60;9.2;4.8;;45;;
000EW;2026-06-14 02:00:00;16.9;1019.6;61;9.3;4;;45;0;0
000EW;2026-06-14 02:10:00;16.8;1019.4;61;9.2;3.2;;45;;
