# METADATA:
# 000CT: Paris 6Ãšme - Saint Germain des PrÃ©s
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;humidite;point_de_rosee;vent_moyen;vent_rafales;vent_direction;pluie_3h;pluie_1h
station_id;dh_utc;degC;hPa;%;degC;km/h;km/h;deg;mm;mm
000CT;2026-06-16 13:00:00;25.9;1016.9;53;15.6;9.7;;291;0;0
000CT;2026-06-16 13:30:00;26.4;1016.9;46;13.9;9.7;;275;;
000CT;2026-06-16 14:00:00;26.7;1016.9;46;14.1;8;;205;0;0
000CT;2026-06-16 14:30:00;27.5;1016.9;43;13.8;8;;261;;
000CT;2026-06-16 15:00:00;27.7;1016.9;41;13.2;9.7;;355;0;0
000CT;2026-06-16 15:30:00;28.2;1017;41;13.7;4.8;;355;;
000CT;2026-06-16 16:00:00;28.3;1016.9;40;13.4;4.8;;306;0;0
000CT;2026-06-16 16:30:00;28.2;1016.9;44;14.8;4.8;;329;;
000CT;2026-06-16 17:00:00;27.4;1017;50;16.1;9.7;;350;0;0
000CT;2026-06-16 17:30:00;27.2;1017.2;51;16.2;9.7;;304;;
000CT;2026-06-16 18:00:00;26.8;1017.4;51;15.8;11.3;;309;0;0
000CT;2026-06-16 18:30:00;26.3;1017.6;49;14.7;11.3;;9;;
000CT;2026-06-16 19:00:00;26.1;1017.9;48;14.2;6.4;;28;0;0
000CT;2026-06-16 19:30:00;25.3;1018;50;14.1;8;;315;;
000CT;2026-06-16 20:00:00;24.4;1018.4;50;13.3;12.9;;323;0;0
000CT;2026-06-16 20:30:00;24.1;1018.8;55;14.5;8;;350;;
000CT;2026-06-16 21:00:00;23.4;1019.1;58;14.7;9.7;;5;0;0
000CT;2026-06-16 21:30:00;23.1;1019.2;60;14.9;4.8;;15;;
000CT;2026-06-16 22:00:00;22.7;1019.6;61;14.8;9.7;;313;0;0
000CT;2026-06-16 22:30:00;22.4;1019.7;62;14.7;4.8;;355;;
000CT;2026-06-16 23:00:00;22.1;1020;63;14.7;4.8;;322;0;0
000CT;2026-06-16 23:30:00;21.6;1020.1;63;14.3;6.4;;27;;
000CT;2026-06-17 00:00:00;21.4;1020.2;63;14.1;4.8;;360;0;0
000CT;2026-06-17 00:30:00;21.3;1020.3;64;14.2;1.6;;12;;
000CT;2026-06-17 01:00:00;21.1;1020.2;66;14.5;1.6;;80;0;0
000CT;2026-06-17 01:30:00;20.8;1020.1;67;14.5;3.2;;51;;
000CT;2026-06-17 02:00:00;20.8;1020.2;68;14.7;4.8;;155;0;0
000CT;2026-06-17 02:30:00;20.4;1020.2;67;14.1;3.2;;120;;
000CT;2026-06-17 03:00:00;20.4;1020.2;67;14.1;1.6;;140;0;0
000CT;2026-06-17 03:30:00;20.5;1020.3;67;14.2;0;;140;;
000CT;2026-06-17 04:00:00;20.4;1020.5;67;14.1;0;;121;0;0
000CT;2026-06-17 04:30:00;20.6;1020.6;66;14;1.6;;134;;
000CT;2026-06-17 05:00:00;20.7;1020.7;66;14.1;1.6;;134;0;0
000CT;2026-06-17 05:30:00;21.4;1020.9;65;14.5;0;;134;;
000CT;2026-06-17 06:00:00;22.1;1020.9;61;14.2;0;;134;0;0
000CT;2026-06-17 06:30:00;22.5;1020.9;60;14.3;3.2;;184;;
000CT;2026-06-17 07:00:00;22.5;1021;59;14.1;4.8;;184;0;0
000CT;2026-06-17 07:30:00;23.1;1021;58;14.3;4.8;;178;;
000CT;2026-06-17 08:00:00;23.7;1021.3;56;14.4;4.8;;182;0;0
000CT;2026-06-17 08:30:00;24.8;1021.2;53;14.5;3.2;;171;;
000CT;2026-06-17 09:00:00;25.6;1021.1;52;15;4.8;;159;0;0
000CT;2026-06-17 09:30:00;26.1;1021;49;14.6;4.8;;292;;
000CT;2026-06-17 10:00:00;27.1;1021.1;46;14.4;3.2;;271;0;0
000CT;2026-06-17 10:30:00;27.5;1020.9;46;14.8;4.8;;176;;
000CT;2026-06-17 11:00:00;28.1;1020.7;44;14.7;3.2;;209;0;0
000CT;2026-06-17 11:30:00;28.7;1020.7;44;15.3;3.2;;173;;
000CT;2026-06-17 12:00:00;29.3;1020.4;44;15.8;3.2;;247;0;0
000CT;2026-06-17 12:30:00;29.4;1020.1;43;15.5;6.4;;144;;
000CT;2026-06-17 13:00:00;30.2;1019.8;41;15.5;3.2;;281;0;0
000CT;2026-06-17 13:30:00;30.4;1019.7;41;15.7;4.8;;200;;
000CT;2026-06-17 14:00:00;30.7;1019.6;41;15.9;4.8;;224;0;0
000CT;2026-06-17 14:30:00;30.9;1019.5;40;15.8;4.8;;177;;
000CT;2026-06-17 15:00:00;31.5;1019.5;39;15.9;6.4;;277;0;0
000CT;2026-06-17 15:30:00;31.6;1019.2;39;15.9;4.8;;178;;
000CT;2026-06-17 16:00:00;32;1019.1;37;15.5;3.2;;329;0;0
000CT;2026-06-17 16:30:00;32;1018.7;37;15.5;4.8;;197;;
000CT;2026-06-17 17:00:00;32;1018.7;36;15.1;4.8;;349;0;0
000CT;2026-06-17 17:30:00;32.2;1018.6;36;15.3;3.2;;197;;
000CT;2026-06-17 18:00:00;32;1018.7;37;15.5;4.8;;243;0;0
000CT;2026-06-17 18:30:00;31.7;1018.7;38;15.6;3.2;;182;;
000CT;2026-06-17 19:00:00;30.9;1018.7;40;15.8;6.4;;212;0;0
000CT;2026-06-17 19:30:00;30.9;1018.8;41;16.1;1.6;;184;;
000CT;2026-06-17 20:00:00;30.6;1018.8;42;16.2;1.6;;221;0;0
000CT;2026-06-17 20:30:00;30.1;1019;43;16.1;3.2;;278;;
000CT;2026-06-17 21:00:00;29.1;1019.2;45;16;4.8;;276;0;0
000CT;2026-06-17 21:30:00;28.3;1019.4;47;15.9;6.4;;323;;
000CT;2026-06-17 22:00:00;26.4;1019.8;58;17.5;8;;308;0;0
000CT;2026-06-18 05:30:00;21.9;1019.5;62;14.3;3.2;;59;;
000CT;2026-06-18 06:00:00;22.5;1019.5;62;14.9;3.2;;69;0;0
000CT;2026-06-18 06:30:00;23.6;1019.6;60;15.4;3.2;;24;;
000CT;2026-06-18 07:00:00;24.3;1019.7;59;15.8;3.2;;16;0;0
000CT;2026-06-18 07:30:00;25.5;1019.4;57;16.4;1.6;;88;;
000CT;2026-06-18 08:00:00;26.6;1019.3;55;16.8;1.6;;91;0;0
000CT;2026-06-18 08:30:00;27.6;1018.9;53;17.1;3.2;;22;;
000CT;2026-06-18 09:00:00;28.6;1018.8;51;17.5;3.2;;62;0;0
000CT;2026-06-18 09:30:00;29.7;1018.6;48;17.5;3.2;;165;;
000CT;2026-06-18 10:00:00;30.9;1018.4;45;17.6;4.8;;103;0;0
000CT;2026-06-18 10:30:00;31.6;1018.1;43;17.5;4.8;;156;;
000CT;2026-06-18 11:00:00;32.3;1017.8;41;17.4;4.8;;153;0;0
000CT;2026-06-18 11:30:00;33;1017.6;39;17.2;6.4;;202;;
000CT;2026-06-18 12:00:00;33.8;1017.2;36;16.6;6.4;;190;0;0
000CT;2026-06-18 12:30:00;34.5;1016.8;35;16.8;3.2;;225;;
000CT;2026-06-18 13:00:00;35;1016.3;34;16.8;4.8;;270;0;0
000CT;2026-06-18 13:30:00;35.2;1016;33;16.5;6.4;;156;;
000CT;2026-06-18 14:00:00;35.8;1015.5;32;16.6;6.4;;115;0;0
000CT;2026-06-18 14:30:00;35.7;1015;31;16;11.3;;142;;
000CT;2026-06-18 15:00:00;35.7;1014.6;32;16.4;9.7;;170;0;0
000CT;2026-06-18 15:30:00;36;1014.3;31;16.2;8;;213;;
000CT;2026-06-18 16:00:00;36.6;1014;30;16.2;4.8;;169;0;0
000CT;2026-06-18 16:30:00;35.7;1013.9;31;15.9;8;;250;;
000CT;2026-06-18 17:00:00;31.6;1014.9;41;16.7;17.7;;219;0;0.2
000CT;2026-06-18 17:30:00;28.1;1014.6;53;17.6;6.4;;134;;
000CT;2026-06-18 18:00:00;29.2;1015;56;19.5;4.8;;169;2;1.8
000CT;2026-06-18 18:30:00;29.1;1015.6;57;19.7;3.2;;147;;
000CT;2026-06-18 19:00:00;29.5;1015.2;52;18.6;3.2;;136;0;0
000CT;2026-06-18 19:30:00;29;1015.2;55;19;6.4;;157;;
000CT;2026-06-18 20:00:00;28.7;1015.7;57;19.3;6.4;;148;0;0
000CT;2026-06-18 20:30:00;27.8;1015.2;63;20.1;1.6;;106;;
000CT;2026-06-18 21:00:00;27.6;1015.2;62;19.7;1.6;;142;0;0
000CT;2026-06-18 21:30:00;26.9;1015.2;59;18.3;1.6;;80;;
000CT;2026-06-18 22:00:00;26.6;1015;59;17.9;1.6;;109;0;
000CT;2026-06-18 22:30:00;26.7;1014.9;59;18;0;;125;;
000CT;2026-06-18 23:00:00;26.3;1015;61;18.2;0;;84;0;0
000CT;2026-06-18 23:30:00;26.1;1015.2;63;18.5;6.4;;134;;
000CT;2026-06-19 00:00:00;24.6;1015.5;68;18.3;6.4;;130;0;0
000CT;2026-06-19 00:30:00;24.7;1015.6;68;18.4;6.4;;161;;
000CT;2026-06-19 01:00:00;24.6;1015.4;67;18.1;4.8;;140;0;0
000CT;2026-06-19 01:30:00;24.4;1014.9;68;18.1;3.2;;169;;
000CT;2026-06-19 02:00:00;24.1;1014.8;70;18.2;3.2;;173;0;0
000CT;2026-06-19 02:30:00;23.8;1014.7;71;18.2;4.8;;232;;
000CT;2026-06-19 03:00:00;23.6;1014.8;71;18;6.4;;168;0;0
000CT;2026-06-19 03:30:00;23.4;1014.9;72;18.1;6.4;;198;;
000CT;2026-06-19 04:00:00;23.4;1014.9;72;18.1;6.4;;130;0;0
000CT;2026-06-19 04:30:00;23.2;1015.2;74;18.3;4.8;;135;;
000CT;2026-06-19 05:00:00;23.3;1015;73;18.2;6.4;;182;0;0
000CT;2026-06-19 05:30:00;23.4;1015;73;18.3;6.4;;92;;
000CT;2026-06-19 06:00:00;24.3;1014.8;69;18.3;4.8;;164;0;0
000CT;2026-06-19 06:30:00;24.8;1014.9;67;18.2;8;;175;;
000CT;2026-06-19 07:00:00;25.6;1014.8;65;18.5;6.4;;182;0;0
000CT;2026-06-19 07:30:00;26.6;1014.8;60;18.2;4.8;;125;;
000CT;2026-06-19 08:00:00;27.3;1014.8;56;17.7;8;;193;0;0
000CT;2026-06-19 08:30:00;28;1014.8;53;17.5;8;;181;;
000CT;2026-06-19 09:00:00;29.2;1014.7;51;18;6.4;;166;0;0
000CT;2026-06-19 09:30:00;29.8;1014.6;49;18;8;;207;;
000CT;2026-06-19 10:00:00;30.8;1014.5;48;18.5;8;;181;0;0
000CT;2026-06-19 10:30:00;31.6;1014.5;45;18.2;9.7;;157;;
000CT;2026-06-19 11:00:00;32.7;1014.4;43;18.5;6.4;;175;0;0
000CT;2026-06-19 11:30:00;33.1;1014.3;42;18.5;8;;191;;
000CT;2026-06-19 12:00:00;33.8;1014.1;39;17.9;8;;265;0;0
000CT;2026-06-19 12:30:00;34.4;1014;36;17.2;8;;191;;
000CT;2026-06-19 13:00:00;34.9;1013.8;36;17.6;8;;229;0;0
000CT;2026-06-19 13:30:00;34.9;1013.5;33;16.2;11.3;;184;;
000CT;2026-06-19 14:00:00;35.3;1013.5;32;16.1;9.7;;238;0;0
000CT;2026-06-19 14:30:00;35.6;1013.3;30;15.3;8;;274;;
000CT;2026-06-19 15:00:00;35.5;1013.3;30;15.3;9.7;;196;0;0
000CT;2026-06-19 15:30:00;35.8;1013.1;27;13.9;8;;183;;
000CT;2026-06-19 16:00:00;36.2;1012.4;25;13;6.4;;172;0;0
000CT;2026-06-19 16:30:00;36.1;1012.4;24;12.3;8;;176;;
000CT;2026-06-19 17:00:00;35.7;1012.5;23;11.3;9.7;;198;0;0
000CT;2026-06-19 17:30:00;35;1013.1;26;12.6;3.2;;191;;
000CT;2026-06-19 18:00:00;30.1;1013.9;54;19.8;16.1;;273;0;0
000CT;2026-06-19 18:30:00;28.7;1014.4;56;19.1;9.7;;313;;
000CT;2026-06-19 19:00:00;28.1;1014.3;59;19.3;9.7;;319;0;0
000CT;2026-06-19 19:30:00;27.6;1014.3;59;18.9;6.4;;42;;
000CT;2026-06-19 20:00:00;27.8;1014.6;62;19.8;6.4;;5;0;0
000CT;2026-06-19 20:30:00;27.7;1014.8;64;20.2;3.2;;355;;
000CT;2026-06-19 21:00:00;27.6;1015.4;65;20.4;6.4;;331;0;0
000CT;2026-06-19 21:30:00;26.7;1015.6;65;19.5;9.7;;317;;
000CT;2026-06-19 22:00:00;26.1;1015.8;65;19;8;;327;0;0
000CT;2026-06-19 22:30:00;25.5;1016;65;18.4;8;;34;;
000CT;2026-06-19 23:00:00;25.2;1016.2;65;18.1;8;;300;0;0
000CT;2026-06-19 23:30:00;24.8;1016.3;67;18.3;6.4;;322;;
000CT;2026-06-20 06:00:00;22.3;1018.7;69;16.3;4.8;;32;0;0
000CT;2026-06-20 06:30:00;22.7;1019.1;66;16;3.2;;12;;
000CT;2026-06-20 07:00:00;23.3;1019.2;63;15.8;4.8;;22;0;0
000CT;2026-06-20 07:30:00;24.1;1019.2;61;16.1;4.8;;321;;
000CT;2026-06-20 08:00:00;25.2;1019.5;59;16.6;3.2;;355;0;0
000CT;2026-06-20 08:30:00;26.4;1019.5;56;16.9;3.2;;336;;
000CT;2026-06-20 09:00:00;27.3;1019.7;53;16.9;3.2;;34;0;0
000CT;2026-06-20 09:30:00;28.4;1020.1;50;17;4.8;;36;;
000CT;2026-06-20 10:00:00;28.9;1020.1;51;17.8;3.2;;212;0;0
000CT;2026-06-20 10:30:00;29.4;1019.9;50;17.9;3.2;;93;;
000CT;2026-06-20 11:00:00;30.9;1020.1;48;18.7;4.8;;175;0;0
000CT;2026-06-20 11:30:00;31.1;1020;48;18.8;8;;145;;
000CT;2026-06-20 12:00:00;32.1;1019.7;48;19.7;8;;180;0;0
000CT;2026-06-20 12:30:00;32.8;1019.6;47;20;4.8;;324;;
000CT;2026-06-20 13:00:00;33.3;1019.3;46;20.1;3.2;;111;0;0
000CT;2026-06-20 13:30:00;34.2;1019.2;41;19;8;;206;;
000CT;2026-06-20 14:00:00;34.5;1019.1;39;18.5;9.7;;159;0;0
000CT;2026-06-20 14:30:00;34.6;1019;39;18.6;8;;165;;
000CT;2026-06-20 15:00:00;34.9;1018.8;38;18.5;8;;232;0;0
000CT;2026-06-20 15:30:00;35.2;1018.7;32;16;11.3;;181;;
000CT;2026-06-20 16:00:00;35.7;1018.6;32;16.4;8;;251;0;0
000CT;2026-06-20 16:30:00;35.3;1018.3;32;16.1;8;;273;;
000CT;2026-06-20 17:00:00;35.6;1018.5;31;15.8;4.8;;249;0;0
000CT;2026-06-20 17:30:00;35.4;1018.6;33;16.7;4.8;;305;;
000CT;2026-06-20 18:00:00;34.9;1019;33;16.2;6.4;;263;0;0
000CT;2026-06-20 18:30:00;34.3;1019.2;35;16.6;4.8;;183;;
000CT;2026-06-20 19:00:00;34.2;1019.3;35;16.6;4.8;;171;0;0
000CT;2026-06-20 19:30:00;33.1;1019.7;42;18.4;8;;205;;
000CT;2026-06-20 20:00:00;32.3;1020.4;45;18.8;6.4;;302;0;0
000CT;2026-06-20 20:30:00;31.4;1020.6;49;19.4;9.7;;311;;
000CT;2026-06-20 21:00:00;30.6;1021;54;20.2;6.4;;329;0;0
000CT;2026-06-20 21:30:00;29.3;1021;60;20.7;8;;36;;
000CT;2026-06-20 22:00:00;28.3;1021.1;64;20.8;6.4;;28;0;0
000CT;2026-06-20 22:30:00;27.9;1021.3;66;20.9;6.4;;19;;
000CT;2026-06-20 23:00:00;27.5;1021.6;67;20.8;6.4;;304;0;0
000CT;2026-06-20 23:30:00;27.2;1021.7;68;20.8;4.8;;336;;
000CT;2026-06-21 00:00:00;26.8;1021.8;69;20.7;6.4;;337;0;0
000CT;2026-06-21 00:30:00;26.3;1021.7;71;20.7;4.8;;302;;
000CT;2026-06-21 01:00:00;24.9;1021.9;75;20.2;6.4;;300;0;0
000CT;2026-06-21 01:30:00;24.2;1022;76;19.7;8;;332;;
000CT;2026-06-21 02:00:00;23.8;1021.7;77;19.5;6.4;;306;0;0
000CT;2026-06-21 02:30:00;23.3;1022.4;77;19.1;11.3;;315;;
000CT;2026-06-21 03:00:00;22.6;1022.9;79;18.8;8;;300;0;0
000CT;2026-06-21 03:30:00;22.6;1023;79;18.8;8;;10;;
000CT;2026-06-21 04:00:00;22;1023.2;80;18.4;8;;5;0;0
000CT;2026-06-21 04:30:00;21.9;1023.3;81;18.5;6.4;;360;;
000CT;2026-06-21 05:00:00;21.7;1023.5;81;18.3;8;;42;0;0
000CT;2026-06-21 05:30:00;21.9;1023.5;81;18.5;6.4;;347;;
000CT;2026-06-21 06:00:00;22.5;1023.5;79;18.7;4.8;;58;0;0
000CT;2026-06-21 06:30:00;23.7;1023.6;75;19;1.6;;27;;
000CT;2026-06-21 07:00:00;24.2;1023.8;73;19.1;4.8;;28;0;0
000CT;2026-06-21 07:30:00;24.9;1023.8;71;19.3;4.8;;9;;
000CT;2026-06-21 08:00:00;26.6;1023.8;66;19.7;1.6;;90;0;0
000CT;2026-06-21 08:30:00;27.2;1023.7;64;19.8;3.2;;161;;
000CT;2026-06-21 09:00:00;28.3;1023.9;60;19.8;4.8;;15;0;0
000CT;2026-06-21 09:30:00;29.2;1023.8;57;19.8;4.8;;36;;
000CT;2026-06-21 10:00:00;30.8;1023.7;53;20.1;1.6;;315;0;0
000CT;2026-06-21 10:30:00;31.6;1023.7;48;19.2;3.2;;257;;
000CT;2026-06-21 11:00:00;32.5;1023.6;45;19;3.2;;134;0;0
000CT;2026-06-21 11:30:00;33.2;1023.5;42;18.6;4.8;;211;;
000CT;2026-06-21 12:00:00;33.6;1023.4;40;18.1;3.2;;279;0;0
000CT;2026-06-21 12:30:00;34;1023.2;38;17.7;8;;320;;
000CT;2026-06-21 13:00:00;34.7;1023.1;35;17;4.8;;19;0;0
000CT;2026-06-21 13:30:00;35.3;1023.1;35;17.5;3.2;;80;;
000CT;2026-06-21 14:00:00;35.7;1023.3;34;17.4;4.8;;173;0;0
000CT;2026-06-21 14:30:00;35.8;1023.1;33;17;8;;165;;
000CT;2026-06-21 15:00:00;36;1023;34;17.7;6.4;;219;0;0
000CT;2026-06-21 15:30:00;36.8;1022.6;33;17.9;4.8;;315;;
000CT;2026-06-21 16:00:00;36.1;1022.4;34;17.8;6.4;;56;0;0
000CT;2026-06-21 16:30:00;36.5;1022.3;34;18.1;4.8;;236;;
000CT;2026-06-21 17:00:00;36.3;1022.2;34;17.9;4.8;;177;0;0
000CT;2026-06-21 17:30:00;36.2;1022.4;33;17.4;6.4;;360;;
000CT;2026-06-21 18:00:00;35.7;1022.4;37;18.7;8;;9;0;0
000CT;2026-06-21 18:30:00;35.1;1022.5;38;18.6;9.7;;29;;
000CT;2026-06-21 19:00:00;34.2;1022.7;46;20.9;11.3;;17;0;0
000CT;2026-06-21 19:30:00;33.1;1023;50;21.2;9.7;;45;;
000CT;2026-06-21 20:00:00;32.3;1023.5;53;21.5;9.7;;63;0;0
000CT;2026-06-21 20:30:00;31.5;1023.9;56;21.7;9.7;;22;;
000CT;2026-06-21 21:00:00;30.8;1024.1;58;21.6;11.3;;78;0;0
000CT;2026-06-21 21:30:00;30.4;1024.3;60;21.8;8;;257;;
000CT;2026-06-21 22:00:00;29.9;1024.3;60;21.3;11.3;;34;0;0
000CT;2026-06-21 22:30:00;29.7;1024.3;62;21.6;6.4;;24;;
000CT;2026-06-21 23:00:00;29.3;1024.4;63;21.5;6.4;;68;0;0
000CT;2026-06-21 23:30:00;28.9;1024.3;64;21.4;4.8;;355;;
000CT;2026-06-22 00:00:00;28.4;1024.2;66;21.4;8;;58;0;0
000CT;2026-06-22 00:30:00;28;1023.9;67;21.3;6.4;;47;;
000CT;2026-06-22 01:00:00;27.7;1023.9;69;21.5;6.4;;13;0;0
000CT;2026-06-22 01:30:00;27.2;1024;70;21.3;4.8;;27;;
000CT;2026-06-22 02:00:00;26.9;1023.9;72;21.5;6.4;;25;0;0
000CT;2026-06-22 02:30:00;26.6;1023.7;73;21.3;6.4;;92;;
000CT;2026-06-22 03:00:00;26.5;1023.7;73;21.3;3.2;;11;0;0
000CT;2026-06-22 03:30:00;26.4;1023.7;74;21.4;4.8;;63;;
000CT;2026-06-22 04:00:00;26.3;1023.8;74;21.3;4.8;;339;0;0
000CT;2026-06-22 04:30:00;26.1;1023.9;75;21.3;4.8;;50;;
000CT;2026-06-22 05:00:00;25.9;1023.9;76;21.3;6.4;;360;0;0
000CT;2026-06-22 05:30:00;26.4;1023.8;74;21.4;6.4;;345;;
000CT;2026-06-22 06:00:00;26.9;1023.9;73;21.6;4.8;;33;0;0
000CT;2026-06-22 06:30:00;27.6;1024;70;21.6;6.4;;38;;
000CT;2026-06-22 07:00:00;28.2;1023.9;68;21.8;6.4;;75;0;0
000CT;2026-06-22 07:30:00;28.9;1024;65;21.7;6.4;;316;;
000CT;2026-06-22 08:00:00;29.8;1024.1;61;21.5;6.4;;55;0;0
000CT;2026-06-22 08:30:00;30.8;1023.8;58;21.6;8;;99;;
000CT;2026-06-22 09:00:00;32;1023.7;52;20.9;8;;66;0;0
000CT;2026-06-22 09:30:00;33.1;1023.5;48;20.6;6.4;;290;;
000CT;2026-06-22 10:00:00;34;1023.5;44;20;6.4;;169;0;0
000CT;2026-06-22 10:30:00;34.4;1023.5;42;19.6;8;;146;;
000CT;2026-06-22 11:00:00;35.1;1023;40;19.4;4.8;;80;0;0
000CT;2026-06-22 11:30:00;35.8;1023;38;19.3;4.8;;9;;
000CT;2026-06-22 12:00:00;35.9;1022.9;37;19;6.4;;105;0;0
000CT;2026-06-22 12:30:00;36.5;1022.6;37;19.5;6.4;;157;;
000CT;2026-06-22 13:00:00;36.4;1022.5;37;19.4;9.7;;127;0;0
000CT;2026-06-22 13:30:00;36.9;1022.1;37;19.9;6.4;;148;;
000CT;2026-06-22 14:00:00;37.4;1022;35;19.3;4.8;;104;0;0
000CT;2026-06-22 14:30:00;37.2;1021.9;35;19.2;4.8;;54;;
000CT;2026-06-22 15:00:00;36.6;1021.5;36;19.1;6.4;;55;0;0
000CT;2026-06-22 15:30:00;37.4;1021.5;34;18.9;6.4;;333;;
000CT;2026-06-22 16:00:00;37;1021.4;36;19.5;6.4;;117;0;0
000CT;2026-06-22 16:30:00;36.8;1021.1;37;19.8;8;;64;;
000CT;2026-06-22 17:00:00;36.4;1021.1;38;19.8;9.7;;27;0;0
000CT;2026-06-22 17:30:00;35.9;1021;38;19.4;11.3;;65;;
000CT;2026-06-22 18:00:00;35.7;1021.1;40;20;8;;23;0;0
000CT;2026-06-22 18:30:00;35.1;1021.1;41;19.9;8;;341;;
000CT;2026-06-22 19:00:00;34.4;1021.1;43;20.1;8;;34;0;0
000CT;2026-06-22 19:30:00;33.7;1021.5;46;20.4;9.7;;65;;
000CT;2026-06-22 20:00:00;32.9;1021.8;47;20.1;9.7;;38;0;0
000CT;2026-06-22 20:30:00;32.2;1022.2;49;20.2;9.7;;22;;
000CT;2026-06-22 21:00:00;31.8;1022.3;50;20.1;6.4;;72;0;0
000CT;2026-06-22 21:30:00;31.2;1022.5;52;20.1;11.3;;67;;
000CT;2026-06-22 22:00:00;30.8;1022.5;54;20.4;4.8;;69;0;0
000CT;2026-06-22 22:30:00;30.1;1022.4;58;20.9;9.7;;64;;
000CT;2026-06-22 23:00:00;29.6;1022.2;59;20.7;4.8;;40;0;0
000CT;2026-06-22 23:30:00;29.2;1022;60;20.7;6.4;;65;;
