station_id;dh_utc;temperature_degC;pression_hPa;humidite_%;point_de_rosee_degC;vent_moyen_km/h;vent_direction_deg;pluie_1h_mm;pleut_il
ME098;31/12/2025 09:00;0.1;1026.0;91.0;-1.1;0.0;163.0;0.0;0
ME098;31/12/2025 10:00;1.1;1025.9;92.0;0.0;0.0;163.0;0.0;0
ME098;31/12/2025 14:00;5.7;1023.1;77.0;2.2;0.0;163.0;0.0;0
ME098;31/12/2025 15:00;5.5;1022.8;77.0;1.7;0.0;163.0;0.0;0
ME098;31/12/2025 16:00;5.0;1022.5;79.0;1.7;0.0;163.0;0.0;0
ME098;31/12/2025 17:00;3.8;1022.3;78.0;0.6;0.0;163.0;0.0;0
ME098;31/12/2025 18:00;2.7;1021.8;81.0;0.0;0.0;163.0;0.0;0
ME098;31/12/2025 19:00;2.3;1021.4;85.0;0.0;0.0;163.0;0.0;0
ME098;31/12/2025 20:00;2.2;1021.4;87.0;0.6;0.0;163.0;0.0;0
ME098;31/12/2025 21:00;1.8;1020.9;88.0;0.0;0.0;163.0;0.0;0
ME098;31/12/2025 22:00;1.6;1020.1;89.0;0.0;0.0;163.0;0.0;0
ME098;31/12/2025 23:00;1.5;1019.5;90.0;0.0;0.0;163.0;0.0;0
ME098;01/07/2025 00:00;25.4;1010.8;65.0;18.3;0.0;178.0;0.0;0
ME098;01/07/2025 01:00;24.8;1010.6;68.0;18.3;0.0;178.0;0.0;0
ME098;01/07/2025 02:00;24.0;1010.5;69.0;17.8;0.0;178.0;0.0;0
ME098;01/07/2025 03:00;23.4;1010.3;71.0;17.8;0.0;178.0;0.0;0
ME098;01/07/2025 04:00;23.0;1010.3;74.0;18.3;0.0;178.0;0.0;0
ME098;01/07/2025 05:00;22.9;1010.2;76.0;18.3;0.0;178.0;0.0;0
ME098;01/07/2025 06:00;23.6;1010.2;76.0;18.9;0.0;178.0;0.0;0
ME098;01/07/2025 07:00;26.7;1010.4;64.0;19.4;0.0;178.0;0.0;0
ME098;01/07/2025 08:00;31.3;1010.6;50.0;19.4;0.0;178.0;0.0;0
ME098;01/07/2025 09:00;36.2;1010.5;33.0;17.8;0.0;178.0;0.0;0
ME098;01/07/2025 10:00;38.4;1010.3;30.0;18.3;0.0;178.0;0.0;0
ME098;01/07/2025 11:00;39.2;1010.1;29.0;18.3;0.0;178.0;0.0;0
ME098;01/07/2025 12:00;39.9;1009.8;28.0;18.3;0.0;178.0;0.0;0
ME098;01/07/2025 13:00;40.9;1009.6;25.0;17.2;0.0;178.0;0.0;0
ME098;01/07/2025 14:00;40.7;1009.4;25.0;17.2;0.0;178.0;0.0;0
ME098;01/07/2025 15:00;41.2;1009.0;25.0;17.8;0.0;178.0;0.0;0
ME098;01/07/2025 16:00;40.1;1008.6;23.0;15.6;0.0;178.0;0.0;0
ME098;01/07/2025 17:00;39.0;1008.3;24.0;15.0;0.0;178.0;0.0;0
ME098;01/07/2025 18:00;36.8;1008.2;27.0;15.0;0.0;178.0;0.0;0
ME098;01/07/2025 19:00;34.7;1008.2;35.0;17.2;0.0;178.0;0.0;0
ME098;01/07/2025 20:00;32.2;1008.5;42.0;17.8;0.0;178.0;0.0;0
ME098;01/07/2025 21:00;30.6;1009.3;51.0;19.4;0.0;178.0;0.0;0
ME098;01/07/2025 22:00;29.8;1009.6;59.0;21.1;0.0;178.0;0.0;0
ME098;01/07/2025 23:00;29.1;1009.5;62.0;21.1;0.0;178.0;0.0;0
ME098;02/07/2025 00:00;28.2;1009.3;64.0;20.6;0.0;178.0;0.0;0
ME098;02/07/2025 01:00;27.2;1009.1;67.0;20.6;0.0;178.0;0.0;0
ME098;02/07/2025 02:00;26.1;1009.2;66.0;19.4;0.0;178.0;0.0;0
ME098;02/07/2025 03:00;24.8;1009.4;69.0;18.9;0.0;178.0;0.0;0
ME098;02/07/2025 04:00;23.2;1009.4;75.0;18.3;0.0;178.0;0.0;0
ME098;02/07/2025 05:00;22.4;1009.4;76.0;17.8;0.0;178.0;0.0;0
ME098;02/07/2025 06:00;22.7;1009.8;75.0;17.8;0.0;178.0;0.0;0
ME098;02/07/2025 07:00;23.9;1009.7;71.0;18.3;0.0;178.0;0.0;0
ME098;02/07/2025 08:00;26.7;1009.8;63.0;18.9;0.0;178.0;0.0;0
ME098;02/07/2025 09:00;30.3;1009.6;54.0;20.0;0.0;178.0;0.0;0
ME098;02/07/2025 10:00;31.2;1009.8;51.0;20.0;0.0;178.0;0.0;0
ME098;02/07/2025 11:00;32.1;1009.9;49.0;20.0;0.0;178.0;0.0;0
ME098;02/07/2025 12:00;33.6;1009.8;43.0;19.4;0.0;178.0;0.0;0
ME098;02/07/2025 15:00;29.3;1011.7;48.0;17.2;0.0;178.0;0.0;0
ME098;02/07/2025 16:00;26.7;1011.4;54.0;16.7;0.0;178.0;0.0;0
ME098;02/07/2025 17:00;22.0;1013.2;68.0;15.6;0.0;178.0;0.0;0
ME098;02/07/2025 18:00;22.4;1014.0;63.0;15.0;0.0;178.0;0.0;0
ME098;02/07/2025 19:00;21.9;1015.0;65.0;15.0;0.0;178.0;0.0;0
ME098;02/07/2025 20:00;21.7;1016.1;67.0;15.0;0.0;178.0;0.0;0
ME098;02/07/2025 21:00;21.2;1017.0;70.0;15.6;0.0;178.0;0.0;0
ME098;02/07/2025 22:00;20.7;1017.5;74.0;16.1;0.0;178.0;0.0;0
ME098;02/07/2025 23:00;19.9;1017.9;75.0;15.6;0.0;178.0;0.0;0
ME098;03/07/2025 00:00;19.3;1018.4;77.0;15.0;0.0;178.0;0.0;0
ME098;03/07/2025 01:00;18.7;1018.7;78.0;15.0;0.0;178.0;0.0;0
ME098;03/07/2025 02:00;18.2;1019.0;80.0;14.4;0.0;178.0;0.0;0
ME098;03/07/2025 03:00;18.1;1019.6;82.0;15.0;0.0;178.0;0.0;0
ME098;03/07/2025 04:00;17.8;1020.3;82.0;14.4;0.0;178.0;0.0;0
ME098;03/07/2025 05:00;18.0;1021.0;79.0;14.4;0.0;178.0;0.0;0
ME098;03/07/2025 06:00;18.4;1021.6;75.0;13.9;0.0;178.0;0.0;0
ME098;03/07/2025 07:00;19.4;1022.3;71.0;13.9;0.0;178.0;0.0;0
ME098;03/07/2025 08:00;21.5;1022.6;59.0;13.3;0.0;178.0;0.0;0
ME098;03/07/2025 09:00;24.1;1022.8;46.0;11.7;0.0;178.0;0.0;0
ME098;03/07/2025 10:00;25.5;1023.2;39.0;10.6;0.0;178.0;0.0;0
ME098;03/07/2025 11:00;25.6;1023.1;36.0;9.4;0.0;178.0;0.0;0
ME098;03/07/2025 12:00;26.9;1022.8;33.0;9.4;0.0;178.0;0.0;0
ME098;03/07/2025 13:00;27.2;1022.5;32.0;8.9;0.0;178.0;0.0;0
ME098;03/07/2025 14:00;28.4;1022.2;29.0;8.9;0.0;178.0;0.0;0
ME098;03/07/2025 15:00;29.3;1021.7;27.0;8.3;0.0;178.0;0.0;0
ME098;03/07/2025 16:00;28.1;1021.4;28.0;7.8;0.0;178.0;0.0;0
ME098;03/07/2025 17:00;26.9;1021.2;29.0;7.2;0.0;178.0;0.0;0
ME098;03/07/2025 18:00;25.3;1021.2;32.0;7.2;0.0;178.0;0.0;0
ME098;03/07/2025 19:00;24.6;1021.5;33.0;7.2;0.0;178.0;0.0;0
ME098;03/07/2025 20:00;23.8;1022.1;36.0;7.8;0.0;178.0;0.0;0
ME098;03/07/2025 21:00;22.9;1023.0;40.0;8.3;0.0;178.0;0.0;0
ME098;03/07/2025 22:00;21.7;1023.5;51.0;11.1;0.0;178.0;0.0;0
ME098;03/07/2025 23:00;20.3;1023.8;55.0;11.1;0.0;178.0;0.0;0
ME098;04/07/2025 00:00;19.3;1024.1;57.0;10.6;0.0;178.0;0.0;0
ME098;04/07/2025 01:00;18.3;1023.8;60.0;10.6;0.0;178.0;0.0;0
ME098;04/07/2025 02:00;17.9;1023.9;60.0;10.0;0.0;178.0;0.0;0
ME098;04/07/2025 03:00;17.3;1023.7;63.0;10.0;0.0;178.0;0.0;0
ME098;04/07/2025 04:00;16.5;1023.8;67.0;10.6;0.0;178.0;0.0;0
ME098;04/07/2025 05:00;15.9;1024.4;71.0;10.6;0.0;178.0;0.0;0
ME098;04/07/2025 06:00;16.6;1024.6;71.0;11.1;0.0;178.0;0.0;0
ME098;04/07/2025 07:00;18.2;1024.8;59.0;10.0;0.0;178.0;0.0;0
ME098;04/07/2025 08:00;21.6;1024.7;43.0;8.3;0.0;178.0;0.0;0
ME098;04/07/2025 09:00;24.7;1024.3;37.0;8.9;0.0;178.0;0.0;0
ME098;04/07/2025 10:00;26.8;1023.9;30.0;7.8;0.0;178.0;0.0;0
ME098;04/07/2025 11:00;27.6;1023.5;30.0;8.3;0.0;178.0;0.0;0
ME098;04/07/2025 12:00;28.8;1022.9;25.0;6.7;0.0;178.0;0.0;0
ME098;04/07/2025 13:00;29.9;1022.1;25.0;7.8;0.0;178.0;0.0;0
ME098;04/07/2025 14:00;30.7;1021.3;24.0;7.8;0.0;178.0;0.0;0
ME098;04/07/2025 15:00;30.6;1020.6;24.0;7.8;0.0;178.0;0.0;0
ME098;04/07/2025 16:00;29.8;1020.1;26.0;8.3;0.0;178.0;0.0;0
ME098;04/07/2025 17:00;28.6;1019.4;27.0;7.8;0.0;178.0;0.0;0
ME098;04/07/2025 18:00;26.8;1019.0;30.0;7.8;0.0;178.0;0.0;0
ME098;04/07/2025 19:00;25.6;1018.9;33.0;8.3;0.0;178.0;0.0;0
ME098;04/07/2025 20:00;24.0;1018.8;36.0;7.8;0.0;178.0;0.0;0
ME098;04/07/2025 21:00;23.3;1019.2;48.0;11.7;0.0;178.0;0.0;0
ME098;04/07/2025 22:00;22.0;1019.3;51.0;11.1;0.0;178.0;0.0;0
ME098;04/07/2025 23:00;20.8;1019.3;57.0;11.7;0.0;178.0;0.0;0
ME098;05/07/2025 00:00;19.8;1019.0;61.0;12.2;0.0;178.0;0.0;0
ME098;05/07/2025 01:00;18.7;1018.7;63.0;11.7;0.0;178.0;0.0;0
ME098;05/07/2025 02:00;17.9;1018.0;65.0;11.1;0.0;178.0;0.0;0
ME098;05/07/2025 03:00;17.1;1017.4;65.0;10.6;0.0;178.0;0.0;0
ME098;05/07/2025 04:00;16.6;1017.3;68.0;10.6;0.0;178.0;0.0;0
ME098;05/07/2025 05:00;16.4;1017.4;67.0;10.0;0.0;178.0;0.0;0
ME098;05/07/2025 06:00;17.3;1017.2;63.0;10.0;0.0;178.0;0.0;0
ME098;05/07/2025 07:00;18.6;1017.3;59.0;10.6;0.0;178.0;0.0;0
ME098;05/07/2025 08:00;19.4;1017.0;60.0;11.1;0.0;178.0;0.0;0
ME098;05/07/2025 09:00;21.4;1016.7;49.0;10.0;0.0;178.0;0.0;0
ME098;05/07/2025 10:00;23.3;1016.2;44.0;10.6;0.0;178.0;0.0;0
ME098;05/07/2025 11:00;26.6;1015.6;35.0;10.0;0.0;178.0;0.0;0
ME098;05/07/2025 12:00;28.2;1014.8;30.0;8.9;0.0;178.0;0.0;0
ME098;05/07/2025 13:00;28.0;1014.5;31.0;9.4;0.0;178.0;0.0;0
ME098;05/07/2025 14:00;28.3;1014.0;27.0;7.8;0.0;178.0;0.0;0
ME098;05/07/2025 15:00;28.1;1013.2;28.0;7.8;0.0;178.0;0.0;0
ME098;05/07/2025 16:00;27.6;1012.9;28.0;7.2;0.0;178.0;0.0;0
ME098;05/07/2025 17:00;26.1;1012.5;35.0;9.4;0.0;178.0;0.0;0
ME098;05/07/2025 18:00;25.1;1012.3;35.0;8.3;0.0;178.0;0.0;0
ME098;05/07/2025 19:00;24.3;1012.1;35.0;7.8;0.0;178.0;0.0;0
ME098;05/07/2025 20:00;23.2;1012.0;37.0;7.8;0.0;178.0;0.0;0
ME098;05/07/2025 21:00;22.2;1012.0;43.0;8.9;0.0;178.0;0.0;0
ME098;05/07/2025 22:00;21.4;1011.5;49.0;10.0;0.0;178.0;0.0;0
ME098;05/07/2025 23:00;20.8;1011.2;56.0;11.7;0.0;178.0;0.0;0
ME098;06/07/2025 00:00;19.3;1011.1;68.0;13.3;0.0;178.0;0.0;0
ME098;06/07/2025 01:00;17.9;1011.1;74.0;13.3;0.0;178.0;0.0;0
ME098;06/07/2025 02:00;15.5;1010.1;84.0;12.8;0.0;178.0;1.6;1
ME098;06/07/2025 03:00;14.7;1009.2;88.0;12.8;0.0;178.0;2.8;1
ME098;06/07/2025 04:00;14.3;1008.7;90.0;12.8;0.0;178.0;2.2;1
ME098;06/07/2025 21:00;17.4;1003.9;92.0;16.1;0.0;178.0;0.0;0
ME098;06/07/2025 22:00;16.8;1004.1;92.0;15.6;0.0;178.0;0.0;0
ME098;06/07/2025 23:00;16.8;1004.0;92.0;15.6;0.0;178.0;0.0;0
ME098;07/07/2025 00:00;16.3;1003.9;90.0;14.4;0.0;178.0;0.0;0
ME098;07/07/2025 01:00;15.9;1003.7;89.0;14.4;0.0;178.0;0.2;1
ME098;07/07/2025 02:00;16.1;1003.4;89.0;14.4;0.0;178.0;0.0;0
ME098;07/07/2025 03:00;15.9;1003.1;88.0;13.9;0.0;178.0;0.0;0
ME098;07/07/2025 04:00;15.8;1002.8;88.0;13.9;0.0;178.0;0.0;0
ME098;07/07/2025 05:00;15.7;1002.7;88.0;13.9;0.0;178.0;0.0;0
ME098;07/07/2025 06:00;15.8;1002.6;87.0;13.9;0.0;178.0;0.0;0
ME098;07/07/2025 07:00;16.1;1003.1;88.0;13.9;0.0;178.0;0.0;0
ME098;07/07/2025 08:00;15.9;1003.7;91.0;14.4;0.0;178.0;1.0;1
ME098;07/07/2025 09:00;15.8;1004.2;92.0;14.4;0.0;178.0;1.0;1
ME098;07/07/2025 10:00;16.2;1004.4;93.0;15.0;0.0;178.0;0.4;1
ME098;07/07/2025 11:00;17.7;1004.8;90.0;16.1;0.0;178.0;0.0;0
ME098;07/07/2025 12:00;18.1;1005.2;84.0;15.6;0.0;178.0;0.0;0
ME098;07/07/2025 13:00;17.9;1005.6;88.0;16.1;0.0;178.0;0.0;0
ME098;07/07/2025 14:00;19.1;1006.2;79.0;15.6;0.0;178.0;0.0;0
ME098;07/07/2025 15:00;19.3;1007.2;77.0;15.0;0.0;178.0;0.0;0
ME098;07/07/2025 16:00;17.8;1008.1;84.0;15.0;0.0;178.0;0.0;0
ME098;07/07/2025 17:00;18.8;1008.3;76.0;14.4;0.0;178.0;0.0;0
ME098;07/07/2025 18:00;18.7;1009.2;67.0;12.2;0.0;178.0;0.0;0
ME098;07/07/2025 19:00;18.5;1010.1;64.0;11.7;0.0;178.0;0.0;0
ME098;07/07/2025 20:00;18.2;1010.8;66.0;11.7;0.0;178.0;0.0;0
ME098;07/07/2025 21:00;17.2;1011.6;69.0;11.7;0.0;178.0;0.0;0
ME098;07/07/2025 22:00;16.1;1011.7;74.0;11.7;0.0;178.0;0.0;0
ME098;07/07/2025 23:00;15.1;1011.9;77.0;11.1;0.0;178.0;0.0;0
ME098;08/07/2025 00:00;14.6;1011.8;81.0;11.1;0.0;178.0;0.0;0
ME098;08/07/2025 01:00;14.6;1011.4;84.0;11.7;0.0;178.0;0.0;0
ME098;08/07/2025 02:00;14.8;1011.2;82.0;11.7;0.0;178.0;0.0;0
ME098;08/07/2025 03:00;15.1;1011.1;82.0;12.2;0.0;178.0;0.0;0
ME098;08/07/2025 04:00;14.8;1011.1;83.0;12.2;0.0;178.0;0.0;0
ME098;08/07/2025 05:00;14.4;1011.1;85.0;12.2;0.0;178.0;0.0;0
ME098;08/07/2025 06:00;15.4;1011.6;86.0;13.3;0.0;178.0;0.0;0
ME098;08/07/2025 07:00;16.4;1011.8;83.0;13.3;0.0;178.0;0.0;0
ME098;08/07/2025 08:00;16.3;1012.4;86.0;13.9;0.0;178.0;0.0;0
ME098;08/07/2025 09:00;19.0;1012.5;67.0;12.8;0.0;178.0;0.0;0
ME098;08/07/2025 10:00;19.7;1013.0;60.0;11.7;0.0;178.0;0.0;0
ME098;08/07/2025 11:00;20.4;1013.3;52.0;10.0;0.0;178.0;0.0;0
ME098;08/07/2025 12:00;22.0;1013.5;46.0;10.0;0.0;178.0;0.0;0
ME098;08/07/2025 13:00;21.8;1013.9;46.0;9.4;0.0;178.0;0.0;0
ME098;08/07/2025 14:00;22.4;1014.1;43.0;9.4;0.0;178.0;0.0;0
ME098;08/07/2025 15:00;23.6;1014.4;41.0;9.4;0.0;178.0;0.0;0
ME098;08/07/2025 16:00;23.1;1014.4;40.0;8.9;0.0;178.0;0.0;0
ME098;08/07/2025 17:00;22.6;1014.3;44.0;9.4;0.0;178.0;0.0;0
ME098;08/07/2025 18:00;21.5;1014.6;43.0;8.3;0.0;178.0;0.0;0
ME098;08/07/2025 21:00;18.6;1016.5;60.0;10.6;0.0;178.0;0.0;0
ME098;08/07/2025 22:00;17.5;1016.9;62.0;10.0;0.0;178.0;0.0;0
ME098;08/07/2025 23:00;16.3;1017.2;65.0;9.4;0.0;178.0;0.0;0
ME098;09/07/2025 00:00;15.5;1017.3;68.0;9.4;0.0;178.0;0.0;0
ME098;09/07/2025 01:00;14.9;1017.5;73.0;10.0;0.0;178.0;0.0;0
ME098;09/07/2025 02:00;14.2;1017.5;75.0;10.0;0.0;178.0;0.0;0
ME098;09/07/2025 03:00;13.6;1017.6;78.0;10.0;0.0;178.0;0.0;0
ME098;09/07/2025 04:00;13.1;1017.8;80.0;10.0;0.0;178.0;0.0;0
ME098;09/07/2025 05:00;12.8;1018.1;83.0;10.0;0.0;178.0;0.0;0
ME098;09/07/2025 06:00;13.7;1018.4;85.0;11.1;0.0;178.0;0.0;0
ME098;09/07/2025 07:00;16.2;1018.6;76.0;12.2;0.0;178.0;0.0;0
ME098;09/07/2025 08:00;19.2;1018.7;62.0;11.7;0.0;178.0;0.0;0
ME098;09/07/2025 09:00;22.7;1018.6;49.0;11.7;0.0;178.0;0.0;0
ME098;09/07/2025 10:00;24.2;1018.8;42.0;10.6;0.0;178.0;0.0;0
ME098;09/07/2025 11:00;26.1;1018.6;38.0;10.6;0.0;178.0;0.0;0
ME098;09/07/2025 12:00;27.4;1018.4;39.0;12.2;0.0;178.0;0.0;0
ME098;09/07/2025 15:00;28.1;1017.5;31.0;9.4;0.0;178.0;0.0;0
ME098;09/07/2025 16:00;27.7;1017.4;33.0;10.0;0.0;178.0;0.0;0
ME098;09/07/2025 17:00;26.5;1017.1;37.0;10.6;0.0;178.0;0.0;0
ME098;09/07/2025 18:00;24.8;1017.2;41.0;10.6;0.0;178.0;0.0;0
ME098;09/07/2025 19:00;23.9;1017.3;42.0;10.0;0.0;178.0;0.0;0
ME098;09/07/2025 20:00;22.6;1017.6;45.0;10.0;0.0;178.0;0.0;0
ME098;09/07/2025 21:00;21.0;1017.9;49.0;10.0;0.0;178.0;0.0;0
ME098;09/07/2025 22:00;20.3;1018.4;57.0;11.7;0.0;178.0;0.0;0
ME098;09/07/2025 23:00;20.4;1018.8;57.0;11.7;0.0;178.0;0.0;0
ME098;10/07/2025 00:00;19.1;1018.6;60.0;11.1;0.0;178.0;0.0;0
ME098;10/07/2025 01:00;17.9;1018.5;63.0;10.6;0.0;178.0;0.0;0
ME098;10/07/2025 02:00;17.3;1018.3;66.0;11.1;0.0;178.0;0.0;0
ME098;10/07/2025 03:00;16.7;1018.3;68.0;10.6;0.0;178.0;0.0;0
ME098;10/07/2025 04:00;16.1;1018.6;72.0;11.1;0.0;178.0;0.0;0
ME098;10/07/2025 05:00;15.7;1018.5;76.0;11.7;0.0;178.0;0.0;0
ME098;10/07/2025 06:00;16.7;1018.7;75.0;12.2;0.0;178.0;0.0;0
ME098;10/07/2025 07:00;18.8;1018.9;66.0;12.2;0.0;178.0;0.0;0
ME098;10/07/2025 08:00;22.3;1019.0;54.0;12.2;0.0;178.0;0.0;0
ME098;10/07/2025 09:00;25.4;1019.0;43.0;11.7;0.0;178.0;0.0;0
ME098;10/07/2025 10:00;26.8;1018.9;42.0;12.8;0.0;178.0;0.0;0
ME098;10/07/2025 11:00;28.7;1018.5;40.0;13.9;0.0;178.0;0.0;0
ME098;10/07/2025 12:00;29.4;1018.2;40.0;14.4;0.0;178.0;0.0;0
ME098;10/07/2025 13:00;29.7;1017.8;38.0;13.9;0.0;178.0;0.0;0
ME098;10/07/2025 14:00;30.6;1017.4;35.0;13.3;0.0;178.0;0.0;0
ME098;10/07/2025 15:00;30.6;1016.7;34.0;12.8;0.0;178.0;0.0;0
ME098;10/07/2025 16:00;30.1;1016.2;35.0;13.3;0.0;178.0;0.0;0
ME098;10/07/2025 17:00;29.3;1015.8;36.0;12.8;0.0;178.0;0.0;0
ME098;10/07/2025 18:00;27.7;1015.8;40.0;12.8;0.0;178.0;0.0;0
ME098;10/07/2025 19:00;27.0;1015.8;45.0;13.9;0.0;178.0;0.0;0
ME098;10/07/2025 20:00;26.1;1016.0;50.0;15.0;0.0;178.0;0.0;0
ME098;10/07/2025 21:00;25.4;1016.2;54.0;15.6;0.0;178.0;0.0;0
ME098;10/07/2025 22:00;24.7;1016.2;56.0;15.0;0.0;178.0;0.0;0
ME098;10/07/2025 23:00;23.7;1016.2;59.0;15.0;0.0;178.0;0.0;0
ME098;11/07/2025 00:00;22.7;1016.1;63.0;15.0;0.0;178.0;0.0;0
ME098;11/07/2025 01:00;21.5;1015.8;67.0;15.0;0.0;178.0;0.0;0
ME098;11/07/2025 02:00;20.4;1015.5;69.0;14.4;0.0;178.0;0.0;0
ME098;11/07/2025 03:00;19.6;1015.3;71.0;14.4;0.0;178.0;0.0;0
ME098;11/07/2025 04:00;18.8;1015.2;74.0;13.9;0.0;178.0;0.0;0
ME098;11/07/2025 05:00;18.6;1015.4;81.0;15.0;0.0;178.0;0.0;0
ME098;11/07/2025 06:00;19.2;1015.6;79.0;15.6;0.0;178.0;0.0;0
ME098;11/07/2025 07:00;21.0;1015.7;72.0;15.6;0.0;178.0;0.0;0
ME098;11/07/2025 08:00;24.0;1015.7;63.0;16.7;0.0;178.0;0.0;0
ME098;11/07/2025 09:00;27.2;1015.4;52.0;16.7;0.0;178.0;0.0;0
ME098;11/07/2025 10:00;29.1;1015.2;46.0;16.1;0.0;178.0;0.0;0
ME098;11/07/2025 11:00;30.6;1014.6;41.0;16.1;0.0;178.0;0.0;0
ME098;11/07/2025 12:00;30.9;1014.3;39.0;15.6;0.0;178.0;0.0;0
ME098;11/07/2025 13:00;32.2;1013.7;36.0;15.6;0.0;178.0;0.0;0
ME098;11/07/2025 14:00;32.0;1013.3;40.0;16.7;0.0;178.0;0.0;0
ME098;11/07/2025 15:00;31.6;1012.8;38.0;15.6;0.0;178.0;0.0;0
ME098;11/07/2025 16:00;31.4;1012.5;41.0;16.7;0.0;178.0;0.0;0
ME098;11/07/2025 17:00;29.8;1012.0;41.0;15.0;0.0;178.0;0.0;0
ME098;11/07/2025 18:00;28.3;1011.9;44.0;15.0;0.0;178.0;0.0;0
ME098;11/07/2025 19:00;27.4;1011.9;47.0;15.0;0.0;178.0;0.0;0
ME098;11/07/2025 20:00;26.6;1012.1;48.0;14.4;0.0;178.0;0.0;0
ME098;11/07/2025 21:00;25.8;1012.2;50.0;14.4;0.0;178.0;0.0;0
ME098;11/07/2025 22:00;24.8;1012.1;53.0;14.4;0.0;178.0;0.0;0
ME098;11/07/2025 23:00;23.9;1012.0;56.0;14.4;0.0;178.0;0.0;0
ME098;12/07/2025 00:00;22.9;1012.0;60.0;14.4;0.0;178.0;0.0;0
ME098;12/07/2025 01:00;22.3;1011.9;63.0;15.0;0.0;178.0;0.0;0
ME098;12/07/2025 02:00;21.6;1011.7;65.0;14.4;0.0;178.0;0.0;0
ME098;12/07/2025 03:00;20.8;1011.5;67.0;14.4;0.0;178.0;0.0;0
ME098;12/07/2025 04:00;20.1;1011.5;71.0;14.4;0.0;178.0;0.0;0
ME098;12/07/2025 05:00;19.8;1011.3;73.0;15.0;0.0;178.0;0.0;0
ME098;12/07/2025 06:00;20.3;1011.1;72.0;15.0;0.0;178.0;0.0;0
ME098;12/07/2025 07:00;21.7;1011.0;68.0;15.6;0.0;178.0;0.0;0
ME098;12/07/2025 08:00;24.2;1011.1;60.0;16.1;0.0;178.0;0.0;0
ME098;12/07/2025 09:00;26.8;1010.6;53.0;16.7;0.0;178.0;0.0;0
ME098;12/07/2025 10:00;28.6;1010.3;48.0;16.7;0.0;178.0;0.0;0
ME098;12/07/2025 11:00;29.4;1010.0;46.0;16.7;0.0;178.0;0.0;0
ME098;12/07/2025 12:00;30.8;1009.5;42.0;16.7;0.0;178.0;0.0;0
ME098;12/07/2025 13:00;30.9;1009.1;40.0;15.6;0.0;178.0;0.0;0
ME098;12/07/2025 14:00;31.2;1008.4;40.0;16.1;0.0;178.0;0.0;0
ME098;12/07/2025 15:00;30.9;1008.0;40.0;15.6;0.0;178.0;0.0;0
ME098;12/07/2025 16:00;31.1;1007.3;39.0;15.6;0.0;178.0;0.0;0
ME098;12/07/2025 17:00;29.7;1006.9;41.0;15.0;0.0;178.0;0.0;0
ME098;12/07/2025 18:00;27.9;1006.8;44.0;14.4;0.0;178.0;0.0;0
ME098;12/07/2025 19:00;27.1;1006.9;48.0;15.0;0.0;178.0;0.0;0
ME098;12/07/2025 20:00;26.1;1007.5;48.0;14.4;0.0;178.0;0.0;0
ME098;12/07/2025 21:00;25.3;1007.9;47.0;13.3;0.0;178.0;0.0;0
ME098;12/07/2025 22:00;24.2;1008.2;51.0;13.3;0.0;178.0;0.0;0
ME098;12/07/2025 23:00;23.5;1007.9;53.0;13.3;0.0;178.0;0.0;0
ME098;13/07/2025 00:00;22.9;1007.9;54.0;12.8;0.0;178.0;0.0;0
ME098;13/07/2025 01:00;21.9;1007.7;57.0;12.8;0.0;178.0;0.0;0
ME098;13/07/2025 02:00;21.2;1007.6;59.0;12.8;0.0;178.0;0.0;0
ME098;13/07/2025 03:00;20.4;1007.4;61.0;12.8;0.0;178.0;0.0;0
ME098;13/07/2025 04:00;19.7;1007.5;64.0;12.8;0.0;178.0;0.0;0
ME098;13/07/2025 05:00;19.1;1007.5;67.0;12.8;0.0;178.0;0.0;0
ME098;13/07/2025 06:00;19.7;1007.5;68.0;13.3;0.0;178.0;0.0;0
ME098;13/07/2025 07:00;21.2;1007.5;63.0;13.9;0.0;178.0;0.0;0
ME098;13/07/2025 08:00;24.4;1007.5;54.0;14.4;0.0;178.0;0.0;0
ME098;13/07/2025 09:00;28.6;1007.3;41.0;13.9;0.0;178.0;0.0;0
ME098;13/07/2025 10:00;30.4;1007.1;38.0;14.4;0.0;178.0;0.0;0
ME098;13/07/2025 11:00;30.8;1007.0;34.0;13.3;0.0;178.0;0.0;0
ME098;13/07/2025 12:00;31.9;1006.9;36.0;15.0;0.0;178.0;0.0;0
ME098;13/07/2025 13:00;32.3;1006.6;34.0;14.4;0.0;178.0;0.0;0
ME098;13/07/2025 14:00;33.2;1006.3;33.0;15.0;0.0;178.0;0.0;0
ME098;13/07/2025 15:00;33.8;1006.0;31.0;14.4;0.0;178.0;0.0;0
ME098;13/07/2025 16:00;32.8;1005.6;33.0;14.4;0.0;178.0;0.0;0
ME098;13/07/2025 17:00;31.7;1005.3;34.0;13.9;0.0;178.0;0.0;0
ME098;13/07/2025 18:00;30.3;1005.1;37.0;13.9;0.0;178.0;0.0;0
ME098;13/07/2025 19:00;28.9;1005.4;41.0;14.4;0.0;178.0;0.0;0
ME098;13/07/2025 20:00;27.2;1005.7;45.0;14.4;0.0;178.0;0.0;0
ME098;13/07/2025 21:00;27.6;1006.7;50.0;16.1;0.0;178.0;0.0;0
ME098;13/07/2025 22:00;25.1;1007.8;65.0;17.8;0.0;178.0;0.0;0
ME098;13/07/2025 23:00;22.4;1008.6;74.0;17.8;0.0;178.0;0.0;0
